contact_id,customer_id,source_customer_id,customer_full_name,contact_full_name,contact_email,role,influence_level,preferred_channel,synthetic_flag
CT004505,C001484,7992,Harold Smith,Harold Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004506,C001484,7992,Harold Smith,Harold Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004507,C001485,11822,Christian Smith,Christian Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004508,C001485,11822,Christian Smith,Christian Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004509,C001485,11822,Christian Smith,Christian Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004510,C001486,3291,Mary Parrish,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004511,C001486,3291,Mary Parrish,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004512,C001487,2306,Mary Chen,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004513,C001487,2306,Mary Chen,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004514,C001487,2306,Mary Chen,Mary Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004515,C001488,4202,Kimberly Griffin,Kimberly Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004516,C001488,4202,Kimberly Griffin,Kimberly Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004517,C001488,4202,Kimberly Griffin,Kimberly Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004518,C001488,4202,Kimberly Griffin,Kimberly Executive Sponsor,XXXXXXXXX+executive.sponsor@XXXXXXXXX,Executive Sponsor,High,Email,true
CT004519,C001489,1172,Marie Morales,Marie Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004520,C001489,1172,Marie Morales,Marie Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004521,C001489,1172,Marie Morales,Marie Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004522,C001490,6785,Mary Davila,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004523,C001490,6785,Mary Davila,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004524,C001490,6785,Mary Davila,Mary Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004525,C001491,10454,Anthony Leblanc,Anthony Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004526,C001491,10454,Anthony Leblanc,Anthony Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004527,C001491,10454,Anthony Leblanc,Anthony Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004528,C001491,10454,Anthony Leblanc,Anthony Executive Sponsor,XXXXXXXXX+executive.sponsor@XXXXXXXXX,Executive Sponsor,High,Email,true
CT004529,C001492,11875,Joseph Stevens,Joseph Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004530,C001492,11875,Joseph Stevens,Joseph Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004531,C001493,10799,Jane Smith,Jane Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004532,C001493,10799,Jane Smith,Jane Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004533,C001493,10799,Jane Smith,Jane Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004534,C001494,8546,Mary Smith,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004535,C001494,8546,Mary Smith,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004536,C001494,8546,Mary Smith,Mary Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004537,C001495,9683,Mary Ray,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004538,C001495,9683,Mary Ray,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004539,C001495,9683,Mary Ray,Mary Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004540,C001495,9683,Mary Ray,Mary Executive Sponsor,XXXXXXXXX+executive.sponsor@XXXXXXXXX,Executive Sponsor,High,Email,true
CT004541,C001496,11473,Mary Smith,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004542,C001496,11473,Mary Smith,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004543,C001496,11473,Mary Smith,Mary Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004544,C001496,11473,Mary Smith,Mary Executive Sponsor,XXXXXXXXX+executive.sponsor@XXXXXXXXX,Executive Sponsor,High,Email,true
CT004545,C001497,5762,Crystal Foster,Crystal Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004546,C001497,5762,Crystal Foster,Crystal Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004547,C001497,5762,Crystal Foster,Crystal Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004548,C001498,2255,Cheryl Kline,Cheryl Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004549,C001498,2255,Cheryl Kline,Cheryl Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004550,C001498,2255,Cheryl Kline,Cheryl Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004551,C001499,3262,Mary Brewer,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004552,C001499,3262,Mary Brewer,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004553,C001499,3262,Mary Brewer,Mary Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004554,C001500,10062,Judith Smith,Judith Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004555,C001500,10062,Judith Smith,Judith Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004556,C001500,10062,Judith Smith,Judith Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004557,C001501,5453,Grace English,Grace Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004558,C001501,5453,Grace English,Grace Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004559,C001501,5453,Grace English,Grace Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004560,C001501,5453,Grace English,Grace Executive Sponsor,XXXXXXXXX+executive.sponsor@XXXXXXXXX,Executive Sponsor,High,Email,true
CT004561,C001502,10012,Robert Montoya,Robert Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004562,C001502,10012,Robert Montoya,Robert Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004563,C001502,10012,Robert Montoya,Robert Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004564,C001503,6416,Mary Smith,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004565,C001503,6416,Mary Smith,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004566,C001504,11968,Emily Winters,Emily Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004567,C001504,11968,Emily Winters,Emily Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004568,C001505,5987,Mary Smith,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004569,C001505,5987,Mary Smith,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004570,C001506,8605,Johnny Morse,Johnny Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004571,C001506,8605,Johnny Morse,Johnny Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004572,C001506,8605,Johnny Morse,Johnny Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004573,C001507,8781,Mary Chan,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004574,C001507,8781,Mary Chan,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004575,C001507,8781,Mary Chan,Mary Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004576,C001507,8781,Mary Chan,Mary Executive Sponsor,XXXXXXXXX+executive.sponsor@XXXXXXXXX,Executive Sponsor,High,Email,true
CT004577,C001508,10807,Benjamin Wilson,Benjamin Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004578,C001508,10807,Benjamin Wilson,Benjamin Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004579,C001508,10807,Benjamin Wilson,Benjamin Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004580,C001509,6457,Dorothy Coleman,Dorothy Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004581,C001509,6457,Dorothy Coleman,Dorothy Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004582,C001510,439,Rose Delgado,Rose Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004583,C001510,439,Rose Delgado,Rose Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004584,C001511,6318,Gerald Garza,Gerald Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004585,C001511,6318,Gerald Garza,Gerald Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004586,C001512,1376,Mary Austin,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004587,C001512,1376,Mary Austin,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004588,C001512,1376,Mary Austin,Mary Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004589,C001512,1376,Mary Austin,Mary Executive Sponsor,XXXXXXXXX+executive.sponsor@XXXXXXXXX,Executive Sponsor,High,Email,true
CT004590,C001513,3980,Frances Smith,Frances Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004591,C001513,3980,Frances Smith,Frances Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004592,C001513,3980,Frances Smith,Frances Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004593,C001514,207,Jose Powers,Jose Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004594,C001514,207,Jose Powers,Jose Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004595,C001515,6108,Emma Smith,Emma Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004596,C001515,6108,Emma Smith,Emma Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004597,C001515,6108,Emma Smith,Emma Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004598,C001515,6108,Emma Smith,Emma Executive Sponsor,XXXXXXXXX+executive.sponsor@XXXXXXXXX,Executive Sponsor,High,Email,true
CT004599,C001516,9181,Mary Smith,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004600,C001516,9181,Mary Smith,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004601,C001517,9541,Richard Leach,Richard Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004602,C001517,9541,Richard Leach,Richard Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004603,C001517,9541,Richard Leach,Richard Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004604,C001517,9541,Richard Leach,Richard Executive Sponsor,XXXXXXXXX+executive.sponsor@XXXXXXXXX,Executive Sponsor,High,Email,true
CT004605,C001518,4407,Mary Ward,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004606,C001518,4407,Mary Ward,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004607,C001518,4407,Mary Ward,Mary Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004608,C001519,6279,Gary Lewis,Gary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004609,C001519,6279,Gary Lewis,Gary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004610,C001519,6279,Gary Lewis,Gary Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004611,C001520,4272,Mary Brewer,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004612,C001520,4272,Mary Brewer,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004613,C001520,4272,Mary Brewer,Mary Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004614,C001521,9514,Mary Bowen,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004615,C001521,9514,Mary Bowen,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004616,C001522,11504,Mary Smith,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004617,C001522,11504,Mary Smith,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004618,C001522,11504,Mary Smith,Mary Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004619,C001523,2121,Mary Dillon,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004620,C001523,2121,Mary Dillon,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004621,C001523,2121,Mary Dillon,Mary Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004622,C001523,2121,Mary Dillon,Mary Executive Sponsor,XXXXXXXXX+executive.sponsor@XXXXXXXXX,Executive Sponsor,High,Email,true
CT004623,C001524,3985,Debra Gates,Debra Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004624,C001524,3985,Debra Gates,Debra Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004625,C001524,3985,Debra Gates,Debra Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004626,C001524,3985,Debra Gates,Debra Executive Sponsor,XXXXXXXXX+executive.sponsor@XXXXXXXXX,Executive Sponsor,High,Email,true
CT004627,C001525,9384,Mary Anderson,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004628,C001525,9384,Mary Anderson,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004629,C001525,9384,Mary Anderson,Mary Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004630,C001526,831,Daniel Smith,Daniel Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004631,C001526,831,Daniel Smith,Daniel Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004632,C001526,831,Daniel Smith,Daniel Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004633,C001527,6417,Helen Gomez,Helen Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004634,C001527,6417,Helen Gomez,Helen Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004635,C001527,6417,Helen Gomez,Helen Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004636,C001528,9830,Mary Frey,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004637,C001528,9830,Mary Frey,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004638,C001528,9830,Mary Frey,Mary Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004639,C001529,7294,Sharon Ball,Sharon Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004640,C001529,7294,Sharon Ball,Sharon Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004641,C001529,7294,Sharon Ball,Sharon Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004642,C001530,6810,Roger Smith,Roger Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004643,C001530,6810,Roger Smith,Roger Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004644,C001531,6669,Mary Smith,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004645,C001531,6669,Mary Smith,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004646,C001531,6669,Mary Smith,Mary Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004647,C001532,7958,Jessica Cochran,Jessica Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004648,C001532,7958,Jessica Cochran,Jessica Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004649,C001532,7958,Jessica Cochran,Jessica Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004650,C001532,7958,Jessica Cochran,Jessica Executive Sponsor,XXXXXXXXX+executive.sponsor@XXXXXXXXX,Executive Sponsor,High,Email,true
CT004651,C001533,328,William Morrison,William Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004652,C001533,328,William Morrison,William Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004653,C001534,2319,Mary Holland,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004654,C001534,2319,Mary Holland,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004655,C001534,2319,Mary Holland,Mary Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004656,C001535,2137,Mary Page,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004657,C001535,2137,Mary Page,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004658,C001536,2763,Frances Smith,Frances Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004659,C001536,2763,Frances Smith,Frances Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004660,C001537,4494,Mary Smith,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004661,C001537,4494,Mary Smith,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004662,C001537,4494,Mary Smith,Mary Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004663,C001538,9402,Amber Smith,Amber Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004664,C001538,9402,Amber Smith,Amber Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004665,C001539,51,Jessica Smith,Jessica Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004666,C001539,51,Jessica Smith,Jessica Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004667,C001539,51,Jessica Smith,Jessica Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004668,C001539,51,Jessica Smith,Jessica Executive Sponsor,XXXXXXXXX+executive.sponsor@XXXXXXXXX,Executive Sponsor,High,Email,true
CT004669,C001540,5859,Ronald Wilson,Ronald Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004670,C001540,5859,Ronald Wilson,Ronald Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004671,C001540,5859,Ronald Wilson,Ronald Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004672,C001541,2988,Amy Torres,Amy Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004673,C001541,2988,Amy Torres,Amy Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004674,C001541,2988,Amy Torres,Amy Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004675,C001541,2988,Amy Torres,Amy Executive Sponsor,XXXXXXXXX+executive.sponsor@XXXXXXXXX,Executive Sponsor,High,Email,true
CT004676,C001542,12195,Brenda Moyer,Brenda Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004677,C001542,12195,Brenda Moyer,Brenda Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004678,C001542,12195,Brenda Moyer,Brenda Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004679,C001543,1493,Mary Smith,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004680,C001543,1493,Mary Smith,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004681,C001543,1493,Mary Smith,Mary Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004682,C001544,10588,Jessica Newton,Jessica Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004683,C001544,10588,Jessica Newton,Jessica Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004684,C001544,10588,Jessica Newton,Jessica Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004685,C001545,1347,Alan Gillespie,Alan Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004686,C001545,1347,Alan Gillespie,Alan Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004687,C001545,1347,Alan Gillespie,Alan Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004688,C001546,512,Mary Harris,Mary Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004689,C001546,512,Mary Harris,Mary Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004690,C001546,512,Mary Harris,Mary Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004691,C001546,512,Mary Harris,Mary Executive Sponsor,XXXXXXXXX+executive.sponsor@XXXXXXXXX,Executive Sponsor,High,Email,true
CT004692,C001547,7333,Julia Smith,Julia Primary Buyer,XXXXXXXXX+primary.buyer@XXXXXXXXX,Primary Buyer,High,Email,true
CT004693,C001547,7333,Julia Smith,Julia Billing Contact,XXXXXXXXX+billing.contact@XXXXXXXXX,Billing Contact,Medium,Email,true
CT004694,C001547,7333,Julia Smith,Julia Operations Contact,XXXXXXXXX+operations.contact@XXXXXXXXX,Operations Contact,Medium,Phone,true
CT004695,C001547,7333,Julia Smith,Julia Executive Sponsor,XXXXXXXXX+executive.sponsor@XXXXXXXXX,Executive Sponsor,High,Email,true
