customer_id,source_customer_id,customer_first_name,customer_last_name,customer_full_name,customer_email,customer_segment,customer_city,customer_state,customer_country,customer_street,customer_zipcode,latitude,longitude,primary_market,primary_region,total_orders,total_order_items,total_sales,total_profit,late_delivery_count,late_delivery_rate,avg_days_scheduled,avg_days_actual,avg_shipping_delay,top_category,top_product,first_order_date,last_order_date,support_ticket_count,open_support_ticket_count,critical_support_ticket_count,avg_ticket_satisfaction,review_count,last_review_decision,lifecycle_stage,churn_risk_reason,next_best_action,last_meaningful_touch_date,data_quality_flags,risk_score,risk_band,health_score,globe_x,globe_y,globe_z
C001764,5999,Randy,Smith,Randy Smith,XXXXXXXXX,Corporate,Cupertino,CA,EE. UU.,9174 Umber Robin Knoll,95014,38.41194153,-121.358139,LATAM,South America,6,17,4379.45,-1.02,13,0.7647,3.41,4.41,1.0,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,2015-03-14,2017-08-31,1,1,1,,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-08-31,none,59,High,41,-0.536206,-0.763882,0.359121
C001765,8555,Mary,Jones,Mary Jones,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,8212 Broad Circle,725,18.26757813,-66.3705368,Europe,Eastern Europe,5,20,4378.6,768.58,12,0.6,2.6,3.15,0.55,Cleats,Perfect Fitness Perfect Rip Deck,2016-06-23,2017-07-18,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-07-18,none,45,Medium,55,0.152518,-0.764882,-0.625854
C001766,1909,Mary,Smith,Mary Smith,XXXXXXXXX,Corporate,Carson,CA,EE. UU.,8270 Tawny Butterfly Inlet,90745,33.83131027,-118.2677536,Pacific Asia,Southeast Asia,5,21,4377.48,660.39,12,0.5714,2.71,3.71,1.0,Cleats,Perfect Fitness Perfect Rip Deck,2015-08-23,2017-02-10,1,0,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-02-10,none,45,Medium,55,0.309723,-0.765883,0.563467
C001767,8275,Janice,Smith,Janice Smith,XXXXXXXXX,Corporate,Panorama City,CA,EE. UU.,6774 Green Bluff Bank,91402,37.73804474,-120.9601974,Pacific Asia,South Asia,5,23,4375.41,487.0,9,0.3913,3.48,3.04,-0.43,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2015-04-29,2016-08-16,1,0,1,2.0,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2016-08-16,none,27,Low,73,-0.607866,-0.766883,-0.205885
C001768,2586,Mary,Little,Mary Little,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,1407 Cinder Downs,725,18.2699337,-66.37049866,Europe,Central America,5,18,4374.51,-89.27,11,0.6111,3.22,4.22,1.0,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,2015-02-21,2017-07-15,1,0,1,5.0,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-07-15,none,48,Medium,52,0.586199,-0.767884,-0.258312
C001769,3558,Mary,Smith,Mary Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,5074 Cotton Butterfly Place,725,18.22770882,-66.3706131,LATAM,Oceania,8,24,4374.46,1074.35,11,0.4583,3.04,3.42,0.38,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,2015-03-08,2017-06-12,1,0,1,5.0,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-06-12,none,34,Low,66,-0.257275,-0.768884,0.585343
C001770,5845,Daniel,Bruce,Daniel Bruce,XXXXXXXXX,Home Office,La Mesa,CA,EE. UU.,6032 Jagged Butterfly Canyon,91941,32.76065064,-117.0166702,LATAM,East of USA,9,25,4371.5,1189.71,13,0.52,3.36,3.84,0.48,Water Sports,Pelican Sunstream 100 Kayak,2015-06-05,2017-08-28,1,0,0,5.0,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-08-28,none,39,Medium,61,-0.205299,-0.769885,-0.604259
C001771,4730,Karen,Smith,Karen Smith,XXXXXXXXX,Corporate,Miami,FL,EE. UU.,3915 Broad Lookout,33162,25.92886925,-80.16287231,Europe,Southeast Asia,7,20,4369.64,604.45,12,0.6,3.2,4.4,1.2,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2015-07-31,2017-09-28,1,0,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-09-28,none,48,Medium,52,0.558493,-0.770885,0.306303
C001772,1773,Joan,Carr,Joan Carr,XXXXXXXXX,Home Office,Canton,MI,EE. UU.,2264 Red Route,48187,42.32170487,-83.48783875,USCA,West of USA ,7,20,4369.62,696.67,5,0.25,3.55,3.15,-0.4,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2015-10-21,2017-06-30,1,0,0,,0,,Active,normal activity,Relationship check-in,2017-06-30,none,18,Low,82,-0.617542,-0.771886,0.15111
C001773,4213,Michael,Townsend,Michael Townsend,XXXXXXXXX,Consumer,Spring Valley,CA,EE. UU.,3752 Silent Gardens,91977,32.74972153,-117.0022583,Europe,US Center ,6,21,4369.51,304.75,8,0.381,2.43,2.67,0.24,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,2015-06-20,2017-05-19,1,0,1,1.0,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-05-19,none,28,Low,72,0.352607,-0.772886,-0.527556
C001774,2174,Rachel,Fuentes,Rachel Fuentes,XXXXXXXXX,Consumer,Brooklyn,NY,EE. UU.,9939 Quaking Chase,11204,40.61486054,-73.98577118,Europe,Western Europe,6,20,4369.48,817.66,16,0.8,2.7,3.4,0.7,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-10-03,2017-03-15,1,0,1,3.0,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-03-15,none,60,High,40,0.096172,-0.773887,0.625979
C001775,9542,Mary,Smith,Mary Smith,XXXXXXXXX,Corporate,Chicago,IL,EE. UU.,7112 Cozy Highway,60634,41.95278931,-87.80412293,Europe,Western Europe,7,21,4369.46,63.56,18,0.8571,1.57,3.05,1.48,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2015-02-10,2017-09-14,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-09-14,none,67,High,33,-0.492803,-0.774887,-0.395847
C001776,8430,Gloria,Smith,Gloria Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,8719 Dewy Goose Via,725,18.22891235,-66.37062073,Europe,Southern Europe,6,22,4369.44,931.96,15,0.6818,2.45,3.36,0.91,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-02-27,2017-08-13,1,0,0,3.0,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-08-13,none,52,Medium,48,0.629542,-0.775888,-0.040918
C001777,6346,Mary,Cooley,Mary Cooley,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,9986 Lost Ridge,725,18.24442673,-66.37057495,USCA,South of  USA ,8,23,4369.44,277.94,13,0.5652,3.0,3.22,0.22,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-04-13,2017-08-27,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-08-27,none,41,Medium,59,-0.435712,-0.776888,0.454532
C001778,12332,Kelly,Jones,Kelly Jones,XXXXXXXXX,Consumer,Richmond,VA,EE. UU.,6332 Clear Square,23223,37.53337097,-77.41979218,USCA,US Center ,5,19,4369.43,1168.48,8,0.4211,3.47,4.58,1.11,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,2015-03-19,2017-08-01,1,1,0,,0,,Active,normal activity,Relationship check-in,2017-08-01,none,35,Medium,65,0.014221,-0.777889,-0.628241
C001779,9831,Daniel,Smith,Daniel Smith,XXXXXXXXX,Home Office,Hagerstown,MD,EE. UU.,2246 Hidden Wagon  Route,21740,39.63804627,-77.7099762,Europe,Western Europe,5,18,4369.43,638.0,1,0.0556,3.61,2.56,-1.06,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,2015-04-19,2017-08-28,1,1,0,,0,,Active,normal activity,Relationship check-in,2017-08-28,none,4,Low,96,0.413068,-0.778889,0.471918
C001780,7006,George,Smith,George Smith,XXXXXXXXX,Consumer,Arlington,VA,EE. UU.,5926 Emerald Elk Diversion,22204,38.86595917,-77.13325501,USCA,South America,6,19,4367.57,167.62,11,0.5789,3.47,3.79,0.32,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,2015-01-20,2017-09-23,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-09-23,none,42,Medium,58,-0.622122,-0.77989,-0.068817
C001781,3696,Martha,Holloway,Martha Holloway,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,9660 Grand Forest Circle,725,18.21806908,-66.37051392,USCA,Central America,9,24,4367.54,346.27,8,0.3333,3.0,2.83,-0.17,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-02-02,2017-07-29,1,0,0,,0,,Active,normal activity,Relationship check-in,2017-07-29,none,23,Low,77,0.504211,-0.78089,-0.368756
C001782,1943,Harry,Schaefer,Harry Schaefer,XXXXXXXXX,Home Office,Baltimore,MD,EE. UU.,4651 Dewy Village,21229,39.28225327,-76.68872833,Europe,Western Europe,7,24,4364.33,792.96,9,0.375,3.92,4.38,0.46,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2015-06-20,2017-06-24,1,1,0,,0,,Active,normal activity,Relationship check-in,2017-06-24,none,29,Low,71,-0.122452,-0.781891,0.611271
C001783,11637,Mary,Smith,Mary Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,7133 Hidden Butterfly Turnabout,725,18.2237339,-66.37059021,Europe,Eastern Europe,8,24,4363.3,1203.29,3,0.125,3.75,3.29,-0.46,Cleats,Perfect Fitness Perfect Rip Deck,2015-06-12,2017-08-29,1,0,0,,0,,Active,normal activity,Relationship check-in,2017-08-29,none,9,Low,91,-0.321965,-0.782891,-0.532372
C001784,2873,Joyce,Padilla,Joyce Padilla,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,1116 Hazy Path,725,18.29811859,-66.37051392,Europe,Western Europe,9,24,4360.47,137.25,13,0.5417,2.25,2.67,0.42,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2015-01-09,2017-09-23,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-09-23,none,40,Medium,60,0.595809,-0.783892,0.174716
C001785,5910,Mary,Heath,Mary Heath,XXXXXXXXX,Consumer,Long Beach,CA,EE. UU.,7191 Jagged Avenue,90813,33.78245163,-118.1922455,LATAM,Western Europe,6,19,4359.69,682.37,12,0.6316,4.0,4.63,0.63,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,2015-05-30,2017-09-19,1,0,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-09-19,none,47,Medium,53,-0.556214,-0.784892,0.273076
C001786,8883,Marie,Davis,Marie Davis,XXXXXXXXX,Home Office,Caguas,PR,Puerto Rico,3271 Sunny Green,725,18.20650864,-66.37055969,USCA,Western Europe,6,18,4359.69,643.66,5,0.2778,2.89,2.5,-0.39,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2015-11-05,2017-09-12,1,0,0,,0,,Active,normal activity,Relationship check-in,2017-09-12,none,19,Low,81,0.225212,-0.785893,-0.575892
C001787,9047,Jordan,Medina,Jordan Medina,XXXXXXXXX,Home Office,Caguas,PR,Puerto Rico,5943 Dewy Autoroute,725,18.21671295,-66.37058258,Europe,Western Europe,7,20,4359.47,52.25,13,0.65,2.95,3.9,0.95,Cleats,Perfect Fitness Perfect Rip Deck,2015-03-25,2017-09-27,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-09-27,none,50,Medium,50,0.222486,-0.786893,0.575586
C001788,9572,Mary,Nelson,Mary Nelson,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,1804 Shady Maze,725,18.26647568,-66.37058258,Pacific Asia,South America,5,18,4359.42,-544.76,12,0.6667,1.5,2.89,1.39,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2015-01-27,2016-11-27,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2016-11-27,none,54,Medium,46,-0.551712,-0.787894,-0.273564
C001789,8459,Mary,Rivers,Mary Rivers,XXXXXXXXX,Home Office,Caguas,PR,Puerto Rico,1306 Emerald Hills Ramp,725,18.27001953,-66.37055206,Europe,Western Europe,6,20,4359.4,964.81,5,0.25,2.4,2.25,-0.15,Cleats,Perfect Fitness Perfect Rip Deck,2015-01-12,2017-08-02,1,0,0,,0,,Active,normal activity,Relationship check-in,2017-08-02,none,18,Low,82,0.590373,-0.788894,-0.170602
C001790,4567,Rose,Smith,Rose Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,9016 Foggy Robin Expressway,725,18.21073914,-66.37060547,LATAM,South America,8,22,4359.28,1146.6,21,0.9545,2.91,4.36,1.45,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2015-01-07,2017-10-02,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-10-02,none,74,High,26,-0.319413,-0.789895,0.52349
C001791,5653,Jean,Schultz,Jean Schultz,XXXXXXXXX,Home Office,Lancaster,SC,EE. UU.,100 Pleasant Rabbit Hill,29720,34.72217178,-80.76907349,LATAM,South America,8,21,4358.53,316.41,5,0.2381,3.71,3.67,-0.05,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2015-01-10,2017-08-08,1,0,1,,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-08-08,none,17,Low,83,-0.117839,-0.790895,-0.600498
C001792,8321,Kenneth,Smith,Kenneth Smith,XXXXXXXXX,Corporate,Sugar Land,TX,EE. UU.,2293 Rocky Park,77478,29.59627914,-95.61999512,LATAM,South America,7,21,4357.56,613.12,7,0.3333,3.9,3.33,-0.57,Cleats,Perfect Fitness Perfect Rip Deck,2015-01-12,2017-08-07,1,0,0,4.0,0,,Active,normal activity,Relationship check-in,2017-08-07,none,23,Low,77,0.491479,-0.791896,0.362421
C001793,19,Stephanie,Mitchell,Stephanie Mitchell,XXXXXXXXX,Home Office,Caguas,PR,Puerto Rico,3543 Red Treasure Bay,725,18.35910606,-66.07789612,Europe,Northern Europe,8,24,4355.62,802.34,12,0.5,2.75,3.46,0.71,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-01-15,2016-10-24,1,0,0,5.0,1,Monitor,Stabilize,operational friction,Service recovery plan,2016-10-24,none,39,Medium,61,-0.605921,-0.792896,0.064613
C001794,3435,Mary,Smith,Mary Smith,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,9918 Rustic Park,725,18.20668602,-66.37056732,USCA,US Center ,7,19,4355.6,-513.87,7,0.3684,3.21,3.47,0.26,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-06-13,2016-12-30,1,0,1,4.0,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2016-12-30,none,27,Low,73,0.402279,-0.793897,-0.45596
C001795,1236,Virginia,Robertson,Virginia Robertson,XXXXXXXXX,Home Office,Chapel Hill,NC,EE. UU.,5953 Honey Concession,27514,35.94494247,-79.00052643,LATAM,Central America,9,22,4354.56,901.95,14,0.6364,2.64,3.27,0.64,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-06-24,2017-09-06,1,0,0,1.0,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-09-06,none,48,Medium,52,0.011344,-0.794897,0.606638
C001796,5559,Alice,Smith,Alice Smith,XXXXXXXXX,Corporate,Crystal Lake,IL,EE. UU.,2036 High Creek Nook,60014,42.23450089,-88.23731995,LATAM,Central America,7,22,4354.52,236.08,10,0.4545,3.18,3.09,-0.09,Cleats,Perfect Fitness Perfect Rip Deck,2015-03-31,2017-06-12,1,0,1,3.0,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-06-12,none,32,Low,68,-0.417238,-0.795898,-0.438702
C001797,4580,Charles,Smith,Charles Smith,XXXXXXXXX,Consumer,Astoria,NY,EE. UU.,2488 Quiet Orchard,11103,40.76861954,-73.90949249,LATAM,US Center ,7,21,4354.52,-203.04,8,0.381,3.71,3.67,-0.05,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2015-03-22,2017-06-14,1,1,1,,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-06-14,none,27,Low,73,0.602682,-0.796898,0.041554
C001798,1793,Mary,Burke,Mary Burke,XXXXXXXXX,Consumer,Glenview,IL,EE. UU.,141 Dewy Plaza,60025,42.06867981,-87.76311493,LATAM,Central America,7,23,4354.44,911.3,16,0.6957,2.35,3.39,1.04,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2015-04-25,2017-05-19,1,0,1,3.0,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-05-19,none,54,Medium,46,-0.471435,-0.797899,0.375641
C001799,8845,Robert,Deleon,Robert Deleon,XXXXXXXXX,Consumer,San Juan,PR,Puerto Rico,4062 Dusty Quail Ridge,921,37.30836105,-107.8625183,Europe,Southern Europe,8,23,4354.43,646.85,14,0.6087,2.74,3.43,0.7,Cleats,Perfect Fitness Perfect Rip Deck,2015-03-28,2017-08-16,1,0,0,4.0,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-08-16,none,46,Medium,54,0.093673,-0.798899,-0.594126
C001800,6585,Andrew,Turner,Andrew Turner,XXXXXXXXX,Consumer,San Diego,CA,EE. UU.,5913 Cinder Landing,92129,32.95711899,-117.106163,USCA,West of USA ,8,23,4354.42,277.04,17,0.7391,2.96,3.7,0.74,Cleats,Perfect Fitness Perfect Rip Deck,2015-03-03,2017-02-08,1,0,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-02-08,none,55,High,45,0.331519,-0.7999,0.500255
C001801,2467,Keith,Smith,Keith Smith,XXXXXXXXX,Consumer,Houston,TX,EE. UU.,2744 Easy Robin Pathway,77083,29.78292656,-95.37188721,LATAM,Central America,6,26,4354.4,-481.09,26,1.0,2.19,3.54,1.35,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2015-02-20,2016-11-11,1,0,1,,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2016-11-11,none,77,Critical,23,-0.581073,-0.8009,-0.144612
C001802,2593,Mary,Nichols,Mary Nichols,XXXXXXXXX,Home Office,Piscataway,NJ,EE. UU.,3237 Fallen Panda Isle,8854,40.57566834,-74.45444489,LATAM,Central America,6,17,4351.7,755.84,3,0.1765,2.71,2.53,-0.18,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-04-08,2017-06-28,1,0,0,5.0,0,,Active,normal activity,Relationship check-in,2017-06-28,none,12,Low,88,0.524971,-0.801901,-0.285237
C001803,3890,Gregory,Snyder,Gregory Snyder,XXXXXXXXX,Corporate,Aurora,CO,EE. UU.,3497 Merry Bear Thicket,80011,39.65368652,-104.8682022,LATAM,Central America,7,20,4349.57,113.04,13,0.65,2.0,2.6,0.6,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2015-01-22,2017-10-02,1,1,1,,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-10-02,none,48,Medium,52,-0.193985,-0.802901,0.563666
C001804,8127,Rose,Anderson,Rose Anderson,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,3930 Cozy Byway,725,18.27364349,-66.37052155,Europe,Southern Europe,5,18,4349.56,738.06,8,0.4444,2.39,2.39,0.0,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2015-07-03,2017-08-30,1,0,0,,0,,Active,normal activity,Relationship check-in,2017-08-30,none,31,Low,69,-0.237174,-0.803902,-0.545426
C001805,1522,Mary,Yates,Mary Yates,XXXXXXXXX,Corporate,Stamford,CT,EE. UU.,712 Noble Road,6902,41.04862595,-73.56053925,Europe,Western Europe,8,20,4349.5,912.92,7,0.35,2.65,2.8,0.15,Cleats,Perfect Fitness Perfect Rip Deck,2015-06-10,2017-09-03,1,0,0,2.0,0,,Active,normal activity,Relationship check-in,2017-09-03,none,25,Low,75,0.542078,-0.804902,0.24142
C001806,5417,Dennis,Meyer,Dennis Meyer,XXXXXXXXX,Home Office,Caguas,PR,Puerto Rico,7342 Hidden Walk,725,18.27673721,-66.37055206,USCA,East of USA,8,24,4349.48,514.38,9,0.375,3.42,3.25,-0.17,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-03-23,2016-07-16,1,0,0,,0,,Active,normal activity,Relationship check-in,2016-07-16,none,26,Low,74,-0.561499,-0.805903,0.187721
C001807,8362,Ann,Burnett,Ann Burnett,XXXXXXXXX,Corporate,Hampton,VA,EE. UU.,9800 Honey Oak Mews,23666,38.8540535,-77.28582764,USCA,US Center ,6,21,4349.46,315.05,8,0.381,2.9,3.38,0.48,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,2015-03-16,2016-07-07,1,1,0,,0,,Active,normal activity,Relationship check-in,2016-07-07,none,29,Low,71,0.286566,-0.806903,-0.516514
C001808,3155,Mary,Haas,Mary Haas,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,7763 Umber End,725,18.2809372,-66.3706131,Europe,Southern Europe,9,23,4349.36,1321.58,14,0.6087,2.78,3.39,0.61,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2015-02-19,2017-08-30,1,0,1,3.0,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-08-30,none,46,Medium,54,0.137276,-0.807904,0.573102
C001809,2069,Alice,Ellison,Alice Ellison,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,6232 Red Rise Rise,725,18.20156097,-66.37052918,Europe,Western Europe,7,21,4349.25,255.56,11,0.5238,3.33,4.14,0.81,Cleats,Perfect Fitness Perfect Rip Deck,2015-08-18,2017-03-08,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-03-08,none,41,Medium,59,-0.48721,-0.808904,-0.32909
C001810,1788,Timothy,Smith,Timothy Smith,XXXXXXXXX,Consumer,Fort Lauderdale,FL,EE. UU.,7516 Hidden Valley,33324,26.0984993,-80.27095032,Europe,Western Europe,8,25,4346.38,156.34,15,0.6,3.16,3.52,0.36,Shop By Sport,Pelican Sunstream 100 Kayak,2015-03-22,2017-08-19,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-08-19,none,44,Medium,56,0.580186,-0.809905,-0.086242
C001811,6222,Stephanie,Smith,Stephanie Smith,XXXXXXXXX,Corporate,New York,NY,EE. UU.,9453 Tawny Close,10003,40.73124313,-73.98880768,LATAM,Central America,8,24,4345.42,1094.96,5,0.2083,3.75,2.67,-1.08,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2015-01-24,2017-02-15,1,0,1,5.0,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-02-15,none,15,Low,85,-0.368684,-0.810905,0.454428
C001812,2589,Nathan,Taylor,Nathan Taylor,XXXXXXXXX,Consumer,Wayne,NJ,EE. UU.,923 Tawny Estates,7470,40.95141602,-74.22407532,LATAM,Central America,7,23,4344.59,392.32,12,0.5217,2.74,3.13,0.39,Cleats,Perfect Fitness Perfect Rip Deck,2015-03-19,2017-03-02,1,0,0,4.0,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-03-02,none,38,Medium,62,-0.035022,-0.811906,-0.582737
C001813,9605,Mary,Smith,Mary Smith,XXXXXXXXX,Corporate,Bayamon,PR,Puerto Rico,7811 Quiet Goose Autoroute,957,18.38011932,-66.18312836,LATAM,US Center ,5,18,4341.72,757.08,10,0.5556,4.0,4.06,0.06,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2015-03-04,2017-04-27,1,0,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-04-27,none,39,Medium,61,0.418456,-0.812906,0.405065
C001814,224,Mary,Hernandez,Mary Hernandez,XXXXXXXXX,Corporate,Wheeling,WV,EE. UU.,8777 Silent View,26003,40.09409714,-80.5967865,Europe,Northern Europe,7,22,4341.59,888.88,7,0.3182,2.77,2.77,0.0,Cleats,Perfect Fitness Perfect Rip Deck,2015-07-08,2017-07-28,1,1,0,,0,,Active,normal activity,Relationship check-in,2017-07-28,none,22,Low,78,-0.580775,-0.813907,-0.015981
C001815,9281,Ann,Smith,Ann Smith,XXXXXXXXX,Consumer,Los Angeles,CA,EE. UU.,8736 Wishing Hickory Townline,90046,34.09960938,-118.3507385,USCA,South America,5,18,4341.49,689.97,3,0.1667,3.11,2.94,-0.17,Cleats,Perfect Fitness Perfect Rip Deck,2015-01-27,2016-09-10,1,0,0,,0,,Active,normal activity,Relationship check-in,2016-09-10,none,12,Low,88,0.43798,-0.814907,-0.379604
C001816,821,Daniel,Clayton,Daniel Clayton,XXXXXXXXX,Corporate,Piscataway,NJ,EE. UU.,1306 Cozy Abbey,8854,40.55156326,-74.44460297,Europe,Northern Europe,7,22,4339.64,820.98,13,0.5909,2.27,2.68,0.41,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,2015-09-14,2017-08-31,1,0,0,3.0,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-08-31,none,43,Medium,57,-0.066372,-0.815908,0.57436
C001817,5326,Sean,Spencer,Sean Spencer,XXXXXXXXX,Consumer,Los Angeles,CA,EE. UU.,6340 Merry Blossom Boulevard,90066,34.0015831,-118.4321518,Europe,Oceania,7,21,4339.61,1001.65,3,0.1429,3.38,2.62,-0.76,Cleats,Perfect Fitness Perfect Rip Deck,2016-01-08,2017-09-03,1,0,1,2.0,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-09-03,none,10,Low,90,-0.338204,-0.816908,-0.467203
C001818,2670,Mary,Smith,Mary Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,1682 Cozy Trail,725,18.20522308,-66.37059784,Pacific Asia,South Asia,5,20,4339.58,1023.13,8,0.4,2.15,2.45,0.3,Cleats,Perfect Fitness Perfect Rip Deck,2015-07-21,2016-11-28,1,0,0,4.0,0,,Active,normal activity,Relationship check-in,2016-11-28,none,30,Low,70,0.563582,-0.817909,0.115761
C001819,1711,Jason,Smith,Jason Smith,XXXXXXXXX,Corporate,Salem,OR,EE. UU.,690 Pleasant Autumn Mall ,97301,44.94670868,-123.0367508,USCA,West of USA ,6,21,4339.52,-150.41,7,0.3333,2.43,3.14,0.71,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-12-30,2017-09-14,1,1,0,,0,,Active,normal activity,Relationship check-in,2017-09-14,none,27,Low,73,-0.49254,-0.818909,0.294604
C001820,5719,Mary,Smith,Mary Smith,XXXXXXXXX,Consumer,Virginia Beach,VA,EE. UU.,5736 Honey Downs,23455,36.91083145,-76.12958527,Europe,Eastern Europe,7,24,4339.49,-818.3,18,0.75,2.96,4.04,1.08,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2015-05-12,2017-01-18,1,0,0,5.0,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-01-18,none,58,High,42,0.163773,-0.81991,-0.548567
C001821,10821,Mary,Cooper,Mary Cooper,XXXXXXXXX,Consumer,Toms River,NJ,EE. UU.,112 Green Fawn Estates,8753,40.04056168,-74.15887451,LATAM,South America,6,21,4339.45,-264.82,12,0.5714,3.43,4.29,0.86,Cleats,Perfect Fitness Perfect Rip Deck,2015-03-11,2016-07-25,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2016-07-25,none,44,Medium,56,0.249165,-0.82091,0.513832
