customer_id,source_customer_id,source_dataset,customer_full_name,customer_email,mapping_method,mapping_note
C001580,6727,DataCo SMART Supply Chain,Mary Velasquez,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001581,3617,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001582,10839,DataCo SMART Supply Chain,Mary Blake,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001583,11618,DataCo SMART Supply Chain,Tammy Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001584,8539,DataCo SMART Supply Chain,John Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001585,8013,DataCo SMART Supply Chain,Mary Adams,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001586,8787,DataCo SMART Supply Chain,Janice Pittman,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001587,970,DataCo SMART Supply Chain,Mary Alvarez,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001588,3417,DataCo SMART Supply Chain,Daniel Joseph,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001589,5052,DataCo SMART Supply Chain,Larry Meyer,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001590,2461,DataCo SMART Supply Chain,Maria Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001591,10642,DataCo SMART Supply Chain,James Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001592,6424,DataCo SMART Supply Chain,Mary Juarez,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001593,10257,DataCo SMART Supply Chain,Michael Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001594,8963,DataCo SMART Supply Chain,Ruth Bush,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001595,5229,DataCo SMART Supply Chain,Thomas Butler,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001596,5732,DataCo SMART Supply Chain,Jacob Perry,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001597,6834,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001598,2321,DataCo SMART Supply Chain,Mary Patel,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001599,8853,DataCo SMART Supply Chain,Richard Ali,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001600,2845,DataCo SMART Supply Chain,Ryan Collins,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001601,377,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001602,8602,DataCo SMART Supply Chain,Timothy Gilbert,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001603,10511,DataCo SMART Supply Chain,Katherine Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001604,8763,DataCo SMART Supply Chain,Pamela Williams,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001605,8791,DataCo SMART Supply Chain,Beverly Ali,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001606,3464,DataCo SMART Supply Chain,Zachary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001607,946,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001608,4275,DataCo SMART Supply Chain,Sandra Allen,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001609,5431,DataCo SMART Supply Chain,Judith Peck,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001610,5129,DataCo SMART Supply Chain,Dennis Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001611,1889,DataCo SMART Supply Chain,Mary West,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001612,6233,DataCo SMART Supply Chain,Mary Elliott,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001613,2110,DataCo SMART Supply Chain,Cynthia Myers,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001614,4476,DataCo SMART Supply Chain,Mary Ortiz,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001615,2257,DataCo SMART Supply Chain,Matthew Burgess,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001616,1243,DataCo SMART Supply Chain,Joan Rosales,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001617,2277,DataCo SMART Supply Chain,Ruth Arnold,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001618,285,DataCo SMART Supply Chain,Shirley Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001619,7465,DataCo SMART Supply Chain,Andrew Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001620,4997,DataCo SMART Supply Chain,Roy Todd,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001621,2646,DataCo SMART Supply Chain,Mary Daugherty,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001622,656,DataCo SMART Supply Chain,Julie Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001623,11491,DataCo SMART Supply Chain,David Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001624,1126,DataCo SMART Supply Chain,Mary Thompson,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001625,12026,DataCo SMART Supply Chain,George Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001626,8397,DataCo SMART Supply Chain,Amber Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001627,3752,DataCo SMART Supply Chain,Mary Vega,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001628,9612,DataCo SMART Supply Chain,Willie Roberson,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001629,7606,DataCo SMART Supply Chain,Mary Khan,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001630,5249,DataCo SMART Supply Chain,Robert Huffman,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001631,6370,DataCo SMART Supply Chain,Andrea Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001632,9575,DataCo SMART Supply Chain,John Richards,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001633,272,DataCo SMART Supply Chain,Mary Long,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001634,9972,DataCo SMART Supply Chain,William Serrano,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001635,7356,DataCo SMART Supply Chain,Andrew Robles,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001636,3461,DataCo SMART Supply Chain,Jose Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001637,3406,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001638,8704,DataCo SMART Supply Chain,Mary Mclean,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001639,4915,DataCo SMART Supply Chain,Matthew Juarez,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001640,10220,DataCo SMART Supply Chain,Gerald Mason,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001641,9496,DataCo SMART Supply Chain,Mary Taylor,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001642,11957,DataCo SMART Supply Chain,Mary Norman,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001643,12178,DataCo SMART Supply Chain,Mary Mcgee,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001644,10637,DataCo SMART Supply Chain,Matthew Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001645,8631,DataCo SMART Supply Chain,Mary Richardson,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001646,4040,DataCo SMART Supply Chain,Harold Hart,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001647,4153,DataCo SMART Supply Chain,Kathleen Torres,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001648,175,DataCo SMART Supply Chain,Ronald Guzman,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001649,11574,DataCo SMART Supply Chain,Mary Guzman,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001650,5585,DataCo SMART Supply Chain,Mary Wilson,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001651,430,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001652,4547,DataCo SMART Supply Chain,Mary Molina,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001653,11789,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001654,8506,DataCo SMART Supply Chain,Elizabeth Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001655,8211,DataCo SMART Supply Chain,Ronald Mcneil,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001656,6089,DataCo SMART Supply Chain,Laura Blair,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001657,7144,DataCo SMART Supply Chain,Douglas Haley,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001658,4657,DataCo SMART Supply Chain,Mary Shaw,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001659,5145,DataCo SMART Supply Chain,James Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001660,4750,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001661,10424,DataCo SMART Supply Chain,Beverly Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001662,1116,DataCo SMART Supply Chain,Mary Henderson,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001663,929,DataCo SMART Supply Chain,Alan Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001664,6909,DataCo SMART Supply Chain,Mary Salinas,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001665,4795,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001666,11757,DataCo SMART Supply Chain,Mary Boyle,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001667,6584,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001668,9746,DataCo SMART Supply Chain,Mary Brooks,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001669,8520,DataCo SMART Supply Chain,Denise Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001670,5731,DataCo SMART Supply Chain,Jennifer Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001671,12069,DataCo SMART Supply Chain,Brittany Gardner,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001672,9754,DataCo SMART Supply Chain,Mary Matthews,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001673,12359,DataCo SMART Supply Chain,Melissa Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001674,5622,DataCo SMART Supply Chain,Ronald Hall,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001675,5852,DataCo SMART Supply Chain,Mary Harris,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001676,5525,DataCo SMART Supply Chain,Kevin Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001677,5359,DataCo SMART Supply Chain,Raymond Wu,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001678,1375,DataCo SMART Supply Chain,Linda Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001679,9309,DataCo SMART Supply Chain,Mary Wilson,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001680,2210,DataCo SMART Supply Chain,Mary Bryant,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001681,5238,DataCo SMART Supply Chain,Frank Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001682,10678,DataCo SMART Supply Chain,Martha Prince,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001683,4855,DataCo SMART Supply Chain,Tyler Key,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001684,5829,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001685,5349,DataCo SMART Supply Chain,Kenneth Martin,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001686,5225,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001687,12261,DataCo SMART Supply Chain,Mary Harris,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001688,6402,DataCo SMART Supply Chain,Mary Frazier,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001689,1331,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001690,5565,DataCo SMART Supply Chain,Laura Orr,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001691,7705,DataCo SMART Supply Chain,Julia Robinson,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001692,12018,DataCo SMART Supply Chain,Raymond Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001693,4279,DataCo SMART Supply Chain,Jack Meyer,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001694,6187,DataCo SMART Supply Chain,Mary Hess,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001695,203,DataCo SMART Supply Chain,Madison Blankenship,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001696,4388,DataCo SMART Supply Chain,Richard Moore,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001697,1436,DataCo SMART Supply Chain,Sarah Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001698,8554,DataCo SMART Supply Chain,Evelyn Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001699,4877,DataCo SMART Supply Chain,Mary Greene,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001700,10495,DataCo SMART Supply Chain,Janet Gentry,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001701,917,DataCo SMART Supply Chain,Andrew Glenn,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001702,9096,DataCo SMART Supply Chain,Mary Andrews,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001703,9552,DataCo SMART Supply Chain,Richard Wilkerson,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001704,3188,DataCo SMART Supply Chain,Madison Ray,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001705,10952,DataCo SMART Supply Chain,Mary Suarez,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001706,5104,DataCo SMART Supply Chain,Kevin Raymond,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001707,10883,DataCo SMART Supply Chain,Catherine Zamora,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001708,937,DataCo SMART Supply Chain,Daniel Cole,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001709,10721,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001710,676,DataCo SMART Supply Chain,Robert Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001711,5665,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001712,7893,DataCo SMART Supply Chain,Lisa Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001713,10759,DataCo SMART Supply Chain,Douglas Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001714,1008,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001715,10437,DataCo SMART Supply Chain,Mary Graham,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001716,7478,DataCo SMART Supply Chain,Kimberly Villa,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001717,11836,DataCo SMART Supply Chain,Mary Clayton,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001718,9245,DataCo SMART Supply Chain,Joshua Rodriguez,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001719,2211,DataCo SMART Supply Chain,Debra Harvey,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001720,4974,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001721,8086,DataCo SMART Supply Chain,Paul Moon,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001722,9813,DataCo SMART Supply Chain,Mary Roth,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001723,10138,DataCo SMART Supply Chain,Louis Kennedy,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001724,7721,DataCo SMART Supply Chain,Mary Jenkins,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001725,1460,DataCo SMART Supply Chain,George Williams,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001726,4536,DataCo SMART Supply Chain,Mary Griffin,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001727,6932,DataCo SMART Supply Chain,Evelyn Herring,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001728,440,DataCo SMART Supply Chain,Mary Skinner,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001729,8229,DataCo SMART Supply Chain,Mary Mcfarland,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001730,4133,DataCo SMART Supply Chain,Mary Snyder,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001731,10770,DataCo SMART Supply Chain,Anna Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001732,12271,DataCo SMART Supply Chain,Mary Small,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001733,8905,DataCo SMART Supply Chain,Donna Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001734,8643,DataCo SMART Supply Chain,Mary Valenzuela,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001735,3397,DataCo SMART Supply Chain,Mary Coleman,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001736,6602,DataCo SMART Supply Chain,Robert Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001737,948,DataCo SMART Supply Chain,Michelle Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001738,321,DataCo SMART Supply Chain,David Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001739,7607,DataCo SMART Supply Chain,Scott Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001740,3378,DataCo SMART Supply Chain,Mary Torres,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001741,11950,DataCo SMART Supply Chain,Daniel Harris,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001742,2267,DataCo SMART Supply Chain,Rebecca Tran,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001743,5286,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001744,9932,DataCo SMART Supply Chain,Wayne Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001745,3189,DataCo SMART Supply Chain,Bryan Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001746,8607,DataCo SMART Supply Chain,Timothy Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001747,10018,DataCo SMART Supply Chain,Gregory Rodriguez,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001748,1385,DataCo SMART Supply Chain,Catherine Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001749,1748,DataCo SMART Supply Chain,Mark Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001750,4147,DataCo SMART Supply Chain,Karen Gillespie,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001751,11728,DataCo SMART Supply Chain,Laura Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001752,4456,DataCo SMART Supply Chain,Evelyn Spencer,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001753,7824,DataCo SMART Supply Chain,Mary Jackson,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001754,10134,DataCo SMART Supply Chain,Mary Stuart,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001755,12049,DataCo SMART Supply Chain,Mildred Mclaughlin,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001756,4528,DataCo SMART Supply Chain,Karen Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
