source_ticket_id,ticket_id,customer_id,source_customer_id,customer_full_name,support_customer_name,support_customer_email,mapping_method,mapping_confidence,mapping_note
5040,T5040,C000387,8090,Mary Martinez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5043,T5043,C000387,8090,Mary Martinez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5048,T5048,C000387,8090,Mary Martinez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6955,T6955,C001022,907,Samantha Kline,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6957,T6957,C001022,907,Samantha Kline,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6958,T6958,C001022,907,Samantha Kline,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6961,T6961,C001022,907,Samantha Kline,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6962,T6962,C001098,4707,Victoria Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6964,T6964,C001098,4707,Victoria Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5967,T5967,C001098,4707,Victoria Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6497,T6497,C001098,4707,Victoria Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6493,T6493,C001430,3503,Kathryn Davis,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6489,T6489,C001430,3503,Kathryn Davis,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6994,T6994,C001430,3503,Kathryn Davis,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6988,T6988,C001878,1232,Betty Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5991,T5991,C001878,1232,Betty Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5989,T5989,C001878,1232,Betty Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5033,T5033,C001506,8605,Johnny Morse,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6983,T6983,C001506,8605,Johnny Morse,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6977,T6977,C001506,8605,Johnny Morse,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5032,T5032,C001506,8605,Johnny Morse,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5030,T5030,C001506,8605,Johnny Morse,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5026,T5026,C000503,1802,Cynthia Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5023,T5023,C000503,1802,Cynthia Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
7000,T7000,C000503,1802,Cynthia Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5020,T5020,C000068,5648,Joshua Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5024,T5024,C000068,5648,Joshua Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5027,T5027,C000068,5648,Joshua Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5031,T5031,C000068,5648,Joshua Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6979,T6979,C000068,5648,Joshua Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6980,T6980,C000670,9946,Bryan Kaufman,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6981,T6981,C000670,9946,Bryan Kaufman,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6984,T6984,C000670,9946,Bryan Kaufman,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5035,T5035,C000670,9946,Bryan Kaufman,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5986,T5986,C000670,9946,Bryan Kaufman,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5990,T5990,C001921,1807,Mary Curtis,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5003,T5003,C001921,1807,Mary Curtis,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5004,T5004,C001921,1807,Mary Curtis,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5005,T5005,C001921,1807,Mary Curtis,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5006,T5006,C000674,5936,Michael Davis,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5009,T5009,C000674,5936,Michael Davis,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5013,T5013,C000674,5936,Michael Davis,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5014,T5014,C000674,5936,Michael Davis,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6986,T6986,C000674,5936,Michael Davis,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6989,T6989,C000123,154,Emily May,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6992,T6992,C000123,154,Emily May,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6519,T6519,C000123,154,Emily May,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6490,T6490,C000123,154,Emily May,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6494,T6494,C000405,3816,Dorothy Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6496,T6496,C000405,3816,Dorothy Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6498,T6498,C000405,3816,Dorothy Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5484,T5484,C000405,3816,Dorothy Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5491,T5491,C000405,3816,Dorothy Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5495,T5495,C000165,4539,Jacqueline James,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5496,T5496,C000165,4539,Jacqueline James,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5505,T5505,C000165,4539,Jacqueline James,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5509,T5509,C001705,10952,Mary Suarez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5511,T5511,C001705,10952,Mary Suarez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5512,T5512,C001705,10952,Mary Suarez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6485,T6485,C001705,10952,Mary Suarez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6486,T6486,C001740,3378,Mary Torres,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6488,T6488,C001740,3378,Mary Torres,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5513,T5513,C001740,3378,Mary Torres,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5469,T5469,C001740,3378,Mary Torres,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5470,T5470,C001566,2475,Dennis Hall,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5475,T5475,C001566,2475,Dennis Hall,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5477,T5477,C001566,2475,Dennis Hall,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5479,T5479,C001566,2475,Dennis Hall,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6509,T6509,C001566,2475,Dennis Hall,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6513,T6513,C001329,6649,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6514,T6514,C001329,6649,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6515,T6515,C001329,6649,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5522,T5522,C001927,7687,Evelyn Valencia,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5525,T5525,C001927,7687,Evelyn Valencia,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6458,T6458,C001927,7687,Evelyn Valencia,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6460,T6460,C001927,7687,Evelyn Valencia,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6461,T6461,C001927,7687,Evelyn Valencia,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6471,T6471,C000677,4667,Cheryl Gonzalez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6472,T6472,C000677,4667,Cheryl Gonzalez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5529,T5529,C000677,4667,Cheryl Gonzalez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5532,T5532,C000660,2384,Mary Mays,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5452,T5452,C000660,2384,Mary Mays,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5456,T5456,C000660,2384,Mary Mays,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5457,T5457,C000246,2773,Linda Hale,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5459,T5459,C000246,2773,Linda Hale,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5460,T5460,C000246,2773,Linda Hale,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5461,T5461,C000246,2773,Linda Hale,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6525,T6525,C001869,4229,Barbara Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6528,T6528,C001869,4229,Barbara Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6530,T6530,C001869,4229,Barbara Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6532,T6532,C001936,6425,Ruth Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6533,T6533,C001936,6425,Ruth Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6535,T6535,C001936,6425,Ruth Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5544,T5544,C001936,6425,Ruth Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6441,T6441,C000847,4159,Mary Castillo,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6443,T6443,C000847,4159,Mary Castillo,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6445,T6445,C000847,4159,Mary Castillo,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5440,T5440,C000847,4159,Mary Castillo,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5441,T5441,C000847,4159,Mary Castillo,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5443,T5443,C000603,10493,Frances Taylor,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5446,T5446,C000603,10493,Frances Taylor,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6537,T6537,C000603,10493,Frances Taylor,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6538,T6538,C000603,10493,Frances Taylor,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6539,T6539,C000603,10493,Frances Taylor,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5548,T5548,C000014,664,Bobby Jimenez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5549,T5549,C000014,664,Bobby Jimenez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5550,T5550,C000014,664,Bobby Jimenez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5551,T5551,C001431,9195,George Johns,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5557,T5557,C001431,9195,George Johns,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5560,T5560,C001431,9195,George Johns,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6426,T6426,C001431,9195,George Johns,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6433,T6433,C000332,697,Harold Pratt,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6434,T6434,C000332,697,Harold Pratt,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6437,T6437,C000332,697,Harold Pratt,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5423,T5423,C000332,697,Harold Pratt,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5426,T5426,C001470,10942,Donald Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5430,T5430,C001470,10942,Donald Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5431,T5431,C001470,10942,Donald Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5432,T5432,C001386,7403,Jason Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6560,T6560,C001386,7403,Jason Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5434,T5434,C001386,7403,Jason Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5437,T5437,C001386,7403,Jason Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6439,T6439,C001395,9573,Grace Gould,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6410,T6410,C001395,9573,Grace Gould,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6411,T6411,C001395,9573,Grace Gould,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6416,T6416,C001395,9573,Grace Gould,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6421,T6421,C000128,9743,David Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6422,T6422,C000128,9743,David Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5564,T5564,C000128,9743,David Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5566,T5566,C000128,9743,David Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5567,T5567,C000128,9743,David Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5569,T5569,C001652,4547,Mary Molina,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6598,T6598,C001652,4547,Mary Molina,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6570,T6570,C001652,4547,Mary Molina,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6571,T6571,C000370,542,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6575,T6575,C000370,542,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6579,T6579,C000370,542,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6583,T6583,C001577,1828,Doris Alvarez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5417,T5417,C001577,1828,Doris Alvarez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5419,T5419,C001577,1828,Doris Alvarez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5404,T5404,C001577,1828,Doris Alvarez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5406,T5406,C001577,1828,Doris Alvarez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5411,T5411,C000459,10653,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5412,T5412,C000459,10653,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5414,T5414,C000459,10653,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6585,T6585,C000459,10653,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6588,T6588,C000459,10653,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6589,T6589,C001717,11836,Mary Clayton,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6590,T6590,C001717,11836,Mary Clayton,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6591,T6591,C001717,11836,Mary Clayton,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5571,T5571,C000137,5168,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5572,T5572,C000137,5168,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5573,T5573,C000137,5168,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5576,T5576,C000130,12039,Mary Wilson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6396,T6396,C000130,12039,Mary Wilson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6398,T6398,C000130,12039,Mary Wilson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6399,T6399,C000130,12039,Mary Wilson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6404,T6404,C000130,12039,Mary Wilson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5577,T5577,C000559,5190,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5582,T5582,C000559,5190,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5591,T5591,C000559,5190,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6384,T6384,C000559,5190,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5594,T5594,C000559,5190,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5596,T5596,C001973,4436,Janice Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5601,T5601,C001973,4436,Janice Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5606,T5606,C001973,4436,Janice Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5607,T5607,C000364,10982,Joan Harris,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5397,T5397,C000364,10982,Joan Harris,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6601,T6601,C000364,10982,Joan Harris,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6604,T6604,C001624,1126,Mary Thompson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6606,T6606,C001624,1126,Mary Thompson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6609,T6609,C001624,1126,Mary Thompson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6615,T6615,C001624,1126,Mary Thompson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5608,T5608,C001624,1126,Mary Thompson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6361,T6361,C000824,3323,Megan Meyers,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6367,T6367,C000824,3323,Megan Meyers,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6368,T6368,C000824,3323,Megan Meyers,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6370,T6370,C000824,3323,Megan Meyers,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6373,T6373,C000824,3323,Megan Meyers,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6376,T6376,C001623,11491,David Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5611,T5611,C001623,11491,David Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5375,T5375,C001623,11491,David Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5376,T5376,C001623,11491,David Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5377,T5377,C001623,11491,David Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5381,T5381,C001623,11491,David Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6623,T6623,C001851,4739,Mary Jimenez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6632,T6632,C001851,4739,Mary Jimenez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5396,T5396,C001851,4739,Mary Jimenez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5614,T5614,C001851,4739,Mary Jimenez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5616,T5616,C001851,4739,Mary Jimenez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5618,T5618,C001527,6417,Helen Gomez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5620,T5620,C001527,6417,Helen Gomez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5621,T5621,C001527,6417,Helen Gomez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6345,T6345,C001527,6417,Helen Gomez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6354,T6354,C001527,6417,Helen Gomez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6357,T6357,C001498,2255,Cheryl Kline,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6360,T6360,C001498,2255,Cheryl Kline,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5363,T5363,C001498,2255,Cheryl Kline,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6633,T6633,C000348,1782,Robert Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6638,T6638,C000348,1782,Robert Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6644,T6644,C000348,1782,Robert Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6647,T6647,C000335,12205,Roy Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5369,T5369,C000335,12205,Roy Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5370,T5370,C000335,12205,Roy Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5343,T5343,C000306,6130,Donald Rodriguez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5347,T5347,C000306,6130,Donald Rodriguez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6652,T6652,C000306,6130,Donald Rodriguez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6653,T6653,C000298,9107,Mark Nunez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6654,T6654,C000298,9107,Mark Nunez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6657,T6657,C000298,9107,Mark Nunez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6662,T6662,C000298,9107,Mark Nunez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5359,T5359,C000298,9107,Mark Nunez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5626,T5626,C001316,5051,Brenda Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5632,T5632,C001316,5051,Brenda Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5634,T5634,C001316,5051,Brenda Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5638,T5638,C001316,5051,Brenda Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6332,T6332,C000065,11888,Frank Barrett,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6333,T6333,C000065,11888,Frank Barrett,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6336,T6336,C000065,11888,Frank Barrett,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6339,T6339,C000065,11888,Frank Barrett,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6342,T6342,C001260,9352,Mary Lewis,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5641,T5641,C001260,9352,Mary Lewis,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5646,T5646,C001260,9352,Mary Lewis,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5648,T5648,C001358,2325,Mary Johnson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5653,T5653,C001358,2325,Mary Johnson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6318,T6318,C001358,2325,Mary Johnson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6320,T6320,C000066,450,Kathryn Carter,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6323,T6323,C000066,450,Kathryn Carter,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5659,T5659,C000066,450,Kathryn Carter,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5665,T5665,C000066,450,Kathryn Carter,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5328,T5328,C000111,5828,Katherine Oconnell,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5331,T5331,C000111,5828,Katherine Oconnell,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6672,T6672,C000111,5828,Katherine Oconnell,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6675,T6675,C000111,5828,Katherine Oconnell,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6677,T6677,C000117,6696,Mary Spencer,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5340,T5340,C000117,6696,Mary Spencer,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5669,T5669,C000117,6696,Mary Spencer,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
