outcome_id,review_id,customer_id,source_customer_id,customer_full_name,outcome_date,outcome_status,outcome_type,follow_up_required
OUT001943,R10943,C001487,2306,Mary Chen,2026-05-08,Completed,Service recovery plan,False
OUT001944,R10944,C001488,4202,Kimberly Griffin,,Pending,Executive escalation,True
OUT001945,R10945,C001488,4202,Kimberly Griffin,2026-05-08,In Progress,Executive escalation,True
OUT001946,R10946,C001488,4202,Kimberly Griffin,2026-05-09,In Progress,Executive escalation,True
OUT001947,R10947,C001489,1172,Marie Morales,2026-05-07,Completed,Service recovery plan,False
OUT001948,R10948,C001490,6785,Mary Davila,2026-05-07,Completed,Service recovery plan,False
OUT001949,R10949,C001491,10454,Anthony Leblanc,,Pending,Executive escalation,True
OUT001950,R10950,C001491,10454,Anthony Leblanc,2026-05-08,In Progress,Executive escalation,True
OUT001951,R10951,C001491,10454,Anthony Leblanc,2026-05-09,In Progress,Executive escalation,True
OUT001952,R10952,C001493,10799,Jane Smith,,Pending,Service recovery plan,True
OUT001953,R10953,C001494,8546,Mary Smith,2026-05-08,Completed,Service recovery plan,False
OUT001954,R10954,C001495,9683,Mary Ray,2026-05-08,In Progress,Executive escalation,True
OUT001955,R10955,C001495,9683,Mary Ray,2026-05-08,In Progress,Executive escalation,True
OUT001956,R10956,C001495,9683,Mary Ray,2026-05-09,In Progress,Executive escalation,True
OUT001957,R10957,C001496,11473,Mary Smith,2026-05-08,In Progress,Executive escalation,True
OUT001958,R10958,C001496,11473,Mary Smith,,Pending,Executive escalation,True
OUT001959,R10959,C001496,11473,Mary Smith,2026-05-09,In Progress,Executive escalation,True
OUT001960,R10960,C001497,5762,Crystal Foster,2026-05-07,Completed,Service recovery plan,False
OUT001961,R10961,C001498,2255,Cheryl Kline,2026-05-07,Completed,Service recovery plan,False
OUT001962,R10962,C001499,3262,Mary Brewer,2026-05-07,Completed,Service recovery plan,False
OUT001963,R10963,C001500,10062,Judith Smith,2026-05-08,Completed,Service recovery plan,False
OUT001964,R10964,C001501,5453,Grace English,,Pending,Executive escalation,True
OUT001965,R10965,C001501,5453,Grace English,2026-05-08,In Progress,Executive escalation,True
OUT001966,R10966,C001501,5453,Grace English,,Pending,Executive escalation,True
OUT001967,R10967,C001502,10012,Robert Montoya,2026-05-07,Completed,Service recovery plan,False
OUT001968,R10968,C001506,8605,Johnny Morse,2026-05-08,Completed,Service recovery plan,False
OUT001969,R10969,C001507,8781,Mary Chan,2026-05-07,In Progress,Executive escalation,True
OUT001970,R10970,C001507,8781,Mary Chan,2026-05-08,In Progress,Executive escalation,True
OUT001971,R10971,C001507,8781,Mary Chan,2026-05-09,In Progress,Executive escalation,True
OUT001972,R10972,C001508,10807,Benjamin Wilson,2026-05-07,Completed,Service recovery plan,False
OUT001973,R10973,C001512,1376,Mary Austin,2026-05-07,In Progress,Executive escalation,True
OUT001974,R10974,C001512,1376,Mary Austin,2026-05-08,In Progress,Executive escalation,True
OUT001975,R10975,C001512,1376,Mary Austin,,Pending,Executive escalation,True
OUT001976,R10976,C001513,3980,Frances Smith,2026-05-08,Completed,Service recovery plan,False
OUT001977,R10977,C001515,6108,Emma Smith,2026-05-08,In Progress,Executive escalation,True
OUT001978,R10978,C001515,6108,Emma Smith,2026-05-08,In Progress,Executive escalation,True
OUT001979,R10979,C001515,6108,Emma Smith,2026-05-09,In Progress,Executive escalation,True
OUT001980,R10980,C001517,9541,Richard Leach,2026-05-08,In Progress,Executive escalation,True
OUT001981,R10981,C001517,9541,Richard Leach,2026-05-08,In Progress,Executive escalation,True
OUT001982,R10982,C001517,9541,Richard Leach,2026-05-09,In Progress,Executive escalation,True
OUT001983,R10983,C001518,4407,Mary Ward,2026-05-08,Completed,Service recovery plan,False
OUT001984,R10984,C001519,6279,Gary Lewis,2026-05-07,Completed,Service recovery plan,False
OUT001985,R10985,C001520,4272,Mary Brewer,2026-05-07,Completed,Service recovery plan,False
OUT001986,R10986,C001522,11504,Mary Smith,2026-05-08,Completed,Service recovery plan,False
OUT001987,R10987,C001523,2121,Mary Dillon,2026-05-07,In Progress,Executive escalation,True
OUT001988,R10988,C001523,2121,Mary Dillon,2026-05-08,In Progress,Executive escalation,True
OUT001989,R10989,C001523,2121,Mary Dillon,2026-05-09,In Progress,Executive escalation,True
OUT001990,R10990,C001524,3985,Debra Gates,,Pending,Executive escalation,True
OUT001991,R10991,C001524,3985,Debra Gates,,Pending,Executive escalation,True
OUT001992,R10992,C001524,3985,Debra Gates,2026-05-09,In Progress,Executive escalation,True
OUT001993,R10993,C001525,9384,Mary Anderson,2026-05-07,Completed,Service recovery plan,False
OUT001994,R10994,C001526,831,Daniel Smith,,Pending,Service recovery plan,True
OUT001995,R10995,C001527,6417,Helen Gomez,2026-05-08,Completed,Service recovery plan,False
OUT001996,R10996,C001528,9830,Mary Frey,2026-05-08,Completed,Service recovery plan,False
OUT001997,R10997,C001529,7294,Sharon Ball,2026-05-07,Completed,Service recovery plan,False
OUT001998,R10998,C001531,6669,Mary Smith,2026-05-08,Completed,Service recovery plan,False
OUT001999,R10999,C001532,7958,Jessica Cochran,2026-05-08,In Progress,Executive escalation,True
OUT002000,R11000,C001532,7958,Jessica Cochran,2026-05-08,In Progress,Executive escalation,True
OUT002001,R11001,C001532,7958,Jessica Cochran,2026-05-09,In Progress,Executive escalation,True
OUT002002,R11002,C001534,2319,Mary Holland,2026-05-08,Completed,Service recovery plan,False
OUT002003,R11003,C001537,4494,Mary Smith,2026-05-08,Completed,Service recovery plan,False
OUT002004,R11004,C001539,51,Jessica Smith,2026-05-07,In Progress,Executive escalation,True
OUT002005,R11005,C001539,51,Jessica Smith,,Pending,Executive escalation,True
OUT002006,R11006,C001539,51,Jessica Smith,2026-05-09,In Progress,Executive escalation,True
OUT002007,R11007,C001540,5859,Ronald Wilson,2026-05-07,Completed,Service recovery plan,False
OUT002008,R11008,C001541,2988,Amy Torres,,Pending,Executive escalation,True
OUT002009,R11009,C001541,2988,Amy Torres,,Pending,Executive escalation,True
OUT002010,R11010,C001541,2988,Amy Torres,2026-05-09,In Progress,Executive escalation,True
OUT002011,R11011,C001542,12195,Brenda Moyer,,Pending,Service recovery plan,True
OUT002012,R11012,C001543,1493,Mary Smith,2026-05-08,Completed,Service recovery plan,False
OUT002013,R11013,C001544,10588,Jessica Newton,,Pending,Service recovery plan,True
OUT002014,R11014,C001545,1347,Alan Gillespie,2026-05-07,Completed,Service recovery plan,False
OUT002015,R11015,C001546,512,Mary Harris,2026-05-07,In Progress,Executive escalation,True
OUT002016,R11016,C001546,512,Mary Harris,2026-05-08,In Progress,Executive escalation,True
OUT002017,R11017,C001546,512,Mary Harris,2026-05-09,In Progress,Executive escalation,True
OUT002018,R11018,C001547,7333,Julia Smith,,Pending,Executive escalation,True
OUT002019,R11019,C001547,7333,Julia Smith,2026-05-08,In Progress,Executive escalation,True
OUT002020,R11020,C001547,7333,Julia Smith,2026-05-09,In Progress,Executive escalation,True
OUT002021,R11021,C001548,8193,Mary Smith,2026-05-08,Completed,Service recovery plan,False
OUT002022,R11022,C001550,8381,Mary Anderson,,Pending,Service recovery plan,True
OUT002023,R11023,C001552,11284,Sarah Sherman,,Pending,Service recovery plan,True
OUT002024,R11024,C001553,2630,Willie Jones,2026-05-07,Completed,Service recovery plan,False
OUT002025,R11025,C001554,4941,Mary Smith,2026-05-08,Completed,Service recovery plan,False
OUT002026,R11026,C001555,1864,Deborah Smith,2026-05-07,Completed,Service recovery plan,False
OUT002027,R11027,C001557,10668,Mary Smith,2026-05-07,In Progress,Executive escalation,True
OUT002028,R11028,C001557,10668,Mary Smith,2026-05-08,In Progress,Executive escalation,True
OUT002029,R11029,C001557,10668,Mary Smith,2026-05-09,In Progress,Executive escalation,True
OUT002030,R11030,C001559,10801,Ryan Larson,2026-05-08,Completed,Service recovery plan,False
OUT002031,R11031,C001561,11318,Mary Henry,,Pending,Service recovery plan,True
OUT002032,R11032,C001562,12031,Ashley Benitez,2026-05-08,Completed,Service recovery plan,False
OUT002033,R11033,C001564,10042,Christopher Hatfield,2026-05-07,Completed,Service recovery plan,False
OUT002034,R11034,C001565,12102,Johnny Marks,2026-05-07,Completed,Service recovery plan,False
OUT002035,R11035,C001566,2475,Dennis Hall,,Pending,Service recovery plan,True
OUT002036,R11036,C001567,6734,Mary Smith,2026-05-07,Completed,Service recovery plan,False
OUT002037,R11037,C001569,778,John Buckley,2026-05-07,Completed,Service recovery plan,False
OUT002038,R11038,C001570,11560,Walter Walton,,Pending,Service recovery plan,True
OUT002039,R11039,C001571,2320,Katherine Smith,2026-05-08,In Progress,Executive escalation,True
OUT002040,R11040,C001571,2320,Katherine Smith,2026-05-08,In Progress,Executive escalation,True
OUT002041,R11041,C001571,2320,Katherine Smith,2026-05-09,In Progress,Executive escalation,True
OUT002042,R11042,C001572,704,Mary Mccullough,2026-05-07,In Progress,Executive escalation,True
OUT002043,R11043,C001572,704,Mary Mccullough,2026-05-08,In Progress,Executive escalation,True
OUT002044,R11044,C001572,704,Mary Mccullough,2026-05-09,In Progress,Executive escalation,True
OUT002045,R11045,C001573,3978,Barbara Simmons,2026-05-07,Completed,Service recovery plan,False
OUT002046,R11046,C001574,4191,Kimberly Salazar,,Pending,Service recovery plan,True
OUT002047,R11047,C001575,4225,Amy Wright,2026-05-07,Completed,Service recovery plan,False
OUT002048,R11048,C001576,4838,Mark Frank,2026-05-07,Completed,Service recovery plan,False
OUT002049,R11049,C001577,1828,Doris Alvarez,,Pending,Service recovery plan,True
OUT002050,R11050,C001579,3042,David Howell,2026-05-08,Completed,Service recovery plan,False
OUT002051,R11051,C001581,3617,Mary Smith,2026-05-07,Completed,Service recovery plan,False
OUT002052,R11052,C001582,10839,Mary Blake,,Pending,Service recovery plan,True
OUT002053,R11053,C001583,11618,Tammy Smith,2026-05-08,Completed,Service recovery plan,False
OUT002054,R11054,C001584,8539,John Smith,2026-05-07,Completed,Service recovery plan,False
OUT002055,R11055,C001585,8013,Mary Adams,2026-05-07,In Progress,Executive escalation,True
OUT002056,R11056,C001585,8013,Mary Adams,2026-05-08,In Progress,Executive escalation,True
OUT002057,R11057,C001585,8013,Mary Adams,2026-05-09,In Progress,Executive escalation,True
OUT002058,R11058,C001586,8787,Janice Pittman,2026-05-08,In Progress,Executive escalation,True
OUT002059,R11059,C001586,8787,Janice Pittman,,Pending,Executive escalation,True
OUT002060,R11060,C001586,8787,Janice Pittman,,Pending,Executive escalation,True
OUT002061,R11061,C001588,3417,Daniel Joseph,2026-05-07,Completed,Service recovery plan,False
OUT002062,R11062,C001589,5052,Larry Meyer,2026-05-07,Completed,Service recovery plan,False
OUT002063,R11063,C001593,10257,Michael Smith,2026-05-07,In Progress,Executive escalation,True
OUT002064,R11064,C001593,10257,Michael Smith,,Pending,Executive escalation,True
OUT002065,R11065,C001593,10257,Michael Smith,2026-05-09,In Progress,Executive escalation,True
OUT002066,R11066,C001594,8963,Ruth Bush,2026-05-07,In Progress,Executive escalation,True
OUT002067,R11067,C001594,8963,Ruth Bush,2026-05-08,In Progress,Executive escalation,True
OUT002068,R11068,C001594,8963,Ruth Bush,2026-05-09,In Progress,Executive escalation,True
OUT002069,R11069,C001595,5229,Thomas Butler,2026-05-08,In Progress,Executive escalation,True
OUT002070,R11070,C001595,5229,Thomas Butler,2026-05-08,In Progress,Executive escalation,True
OUT002071,R11071,C001595,5229,Thomas Butler,2026-05-09,In Progress,Executive escalation,True
OUT002072,R11072,C001596,5732,Jacob Perry,2026-05-08,Completed,Service recovery plan,False
OUT002073,R11073,C001597,6834,Mary Smith,2026-05-07,In Progress,Executive escalation,True
OUT002074,R11074,C001597,6834,Mary Smith,2026-05-08,In Progress,Executive escalation,True
OUT002075,R11075,C001597,6834,Mary Smith,2026-05-09,In Progress,Executive escalation,True
OUT002076,R11076,C001598,2321,Mary Patel,2026-05-08,In Progress,Executive escalation,True
OUT002077,R11077,C001598,2321,Mary Patel,2026-05-08,In Progress,Executive escalation,True
OUT002078,R11078,C001598,2321,Mary Patel,,Pending,Executive escalation,True
OUT002079,R11079,C001599,8853,Richard Ali,2026-05-08,Completed,Service recovery plan,False
OUT002080,R11080,C001601,377,Mary Smith,,Pending,Service recovery plan,True
OUT002081,R11081,C001602,8602,Timothy Gilbert,2026-05-08,In Progress,Executive escalation,True
OUT002082,R11082,C001602,8602,Timothy Gilbert,2026-05-08,In Progress,Executive escalation,True
OUT002083,R11083,C001602,8602,Timothy Gilbert,2026-05-09,In Progress,Executive escalation,True
OUT002084,R11084,C001604,8763,Pamela Williams,,Pending,Executive escalation,True
OUT002085,R11085,C001604,8763,Pamela Williams,2026-05-08,In Progress,Executive escalation,True
OUT002086,R11086,C001604,8763,Pamela Williams,2026-05-09,In Progress,Executive escalation,True
OUT002087,R11087,C001605,8791,Beverly Ali,2026-05-07,Completed,Service recovery plan,False
OUT002088,R11088,C001606,3464,Zachary Smith,2026-05-08,Completed,Service recovery plan,False
OUT002089,R11089,C001608,4275,Sandra Allen,2026-05-07,In Progress,Executive escalation,True
OUT002090,R11090,C001608,4275,Sandra Allen,2026-05-08,In Progress,Executive escalation,True
OUT002091,R11091,C001608,4275,Sandra Allen,2026-05-09,In Progress,Executive escalation,True
OUT002092,R11092,C001609,5431,Judith Peck,2026-05-08,In Progress,Executive escalation,True
OUT002093,R11093,C001609,5431,Judith Peck,2026-05-08,In Progress,Executive escalation,True
OUT002094,R11094,C001609,5431,Judith Peck,2026-05-09,In Progress,Executive escalation,True
OUT002095,R11095,C001611,1889,Mary West,2026-05-08,In Progress,Executive escalation,True
OUT002096,R11096,C001611,1889,Mary West,2026-05-08,In Progress,Executive escalation,True
OUT002097,R11097,C001611,1889,Mary West,,Pending,Executive escalation,True
OUT002098,R11098,C001612,6233,Mary Elliott,2026-05-07,Completed,Service recovery plan,False
OUT002099,R11099,C001613,2110,Cynthia Myers,,Pending,Executive escalation,True
OUT002100,R11100,C001613,2110,Cynthia Myers,2026-05-08,In Progress,Executive escalation,True
OUT002101,R11101,C001613,2110,Cynthia Myers,2026-05-09,In Progress,Executive escalation,True
OUT002102,R11102,C001614,4476,Mary Ortiz,,Pending,Executive escalation,True
OUT002103,R11103,C001614,4476,Mary Ortiz,2026-05-08,In Progress,Executive escalation,True
OUT002104,R11104,C001614,4476,Mary Ortiz,2026-05-09,In Progress,Executive escalation,True
OUT002105,R11105,C001615,2257,Matthew Burgess,2026-05-07,In Progress,Executive escalation,True
OUT002106,R11106,C001615,2257,Matthew Burgess,2026-05-08,In Progress,Executive escalation,True
OUT002107,R11107,C001615,2257,Matthew Burgess,2026-05-09,In Progress,Executive escalation,True
OUT002108,R11108,C001616,1243,Joan Rosales,2026-05-08,In Progress,Executive escalation,True
OUT002109,R11109,C001616,1243,Joan Rosales,2026-05-08,In Progress,Executive escalation,True
OUT002110,R11110,C001616,1243,Joan Rosales,,Pending,Executive escalation,True
OUT002111,R11111,C001618,285,Shirley Smith,2026-05-07,Completed,Service recovery plan,False
OUT002112,R11112,C001619,7465,Andrew Smith,2026-05-08,In Progress,Executive escalation,True
OUT002113,R11113,C001619,7465,Andrew Smith,,Pending,Executive escalation,True
OUT002114,R11114,C001619,7465,Andrew Smith,2026-05-09,In Progress,Executive escalation,True
OUT002115,R11115,C001620,4997,Roy Todd,,Pending,Service recovery plan,True
OUT002116,R11116,C001621,2646,Mary Daugherty,2026-05-08,Completed,Service recovery plan,False
OUT002117,R11117,C001622,656,Julie Smith,2026-05-07,Completed,Service recovery plan,False
OUT002118,R11118,C001623,11491,David Smith,,Pending,Service recovery plan,True
OUT002119,R11119,C001624,1126,Mary Thompson,,Pending,Executive escalation,True
OUT002120,R11120,C001624,1126,Mary Thompson,2026-05-08,In Progress,Executive escalation,True
OUT002121,R11121,C001624,1126,Mary Thompson,2026-05-09,In Progress,Executive escalation,True
OUT002122,R11122,C001625,12026,George Smith,,Pending,Executive escalation,True
OUT002123,R11123,C001625,12026,George Smith,2026-05-08,In Progress,Executive escalation,True
OUT002124,R11124,C001625,12026,George Smith,,Pending,Executive escalation,True
OUT002125,R11125,C001626,8397,Amber Smith,2026-05-07,Completed,Service recovery plan,False
OUT002126,R11126,C001627,3752,Mary Vega,2026-05-07,Completed,Service recovery plan,False
OUT002127,R11127,C001628,9612,Willie Roberson,2026-05-07,In Progress,Executive escalation,True
OUT002128,R11128,C001628,9612,Willie Roberson,2026-05-08,In Progress,Executive escalation,True
OUT002129,R11129,C001628,9612,Willie Roberson,,Pending,Executive escalation,True
OUT002130,R11130,C001631,6370,Andrea Smith,,Pending,Service recovery plan,True
OUT002131,R11131,C001632,9575,John Richards,2026-05-07,Completed,Service recovery plan,False
OUT002132,R11132,C001634,9972,William Serrano,2026-05-07,Completed,Service recovery plan,False
OUT002133,R11133,C001636,3461,Jose Smith,2026-05-08,Completed,Service recovery plan,False
OUT002134,R11134,C001638,8704,Mary Mclean,2026-05-07,Completed,Service recovery plan,False
OUT002135,R11135,C001639,4915,Matthew Juarez,2026-05-08,Completed,Service recovery plan,False
OUT002136,R11136,C001640,10220,Gerald Mason,2026-05-08,In Progress,Executive escalation,True
OUT002137,R11137,C001640,10220,Gerald Mason,2026-05-08,In Progress,Executive escalation,True
OUT002138,R11138,C001640,10220,Gerald Mason,2026-05-09,In Progress,Executive escalation,True
OUT002139,R11139,C001641,9496,Mary Taylor,2026-05-08,In Progress,Executive escalation,True
OUT002140,R11140,C001641,9496,Mary Taylor,2026-05-08,In Progress,Executive escalation,True
OUT002141,R11141,C001641,9496,Mary Taylor,2026-05-09,In Progress,Executive escalation,True
OUT002142,R11142,C001642,11957,Mary Norman,2026-05-08,Completed,Service recovery plan,False
OUT002143,R11143,C001643,12178,Mary Mcgee,2026-05-07,In Progress,Executive escalation,True
OUT002144,R11144,C001643,12178,Mary Mcgee,2026-05-08,In Progress,Executive escalation,True
OUT002145,R11145,C001643,12178,Mary Mcgee,2026-05-09,In Progress,Executive escalation,True
OUT002146,R11146,C001644,10637,Matthew Smith,2026-05-08,In Progress,Executive escalation,True
OUT002147,R11147,C001644,10637,Matthew Smith,,Pending,Executive escalation,True
OUT002148,R11148,C001644,10637,Matthew Smith,2026-05-09,In Progress,Executive escalation,True
OUT002149,R11149,C001645,8631,Mary Richardson,2026-05-07,Completed,Service recovery plan,False
OUT002150,R11150,C001646,4040,Harold Hart,,Pending,Executive escalation,True
OUT002151,R11151,C001646,4040,Harold Hart,2026-05-08,In Progress,Executive escalation,True
OUT002152,R11152,C001646,4040,Harold Hart,,Pending,Executive escalation,True
OUT002153,R11153,C001647,4153,Kathleen Torres,2026-05-07,In Progress,Executive escalation,True
OUT002154,R11154,C001647,4153,Kathleen Torres,2026-05-08,In Progress,Executive escalation,True
OUT002155,R11155,C001647,4153,Kathleen Torres,2026-05-09,In Progress,Executive escalation,True
OUT002156,R11156,C001648,175,Ronald Guzman,2026-05-07,Completed,Service recovery plan,False
OUT002157,R11157,C001650,5585,Mary Wilson,,Pending,Service recovery plan,True
OUT002158,R11158,C001652,4547,Mary Molina,2026-05-08,Completed,Service recovery plan,False
OUT002159,R11159,C001653,11789,Mary Smith,2026-05-08,Completed,Service recovery plan,False
OUT002160,R11160,C001654,8506,Elizabeth Smith,,Pending,Executive escalation,True
OUT002161,R11161,C001654,8506,Elizabeth Smith,2026-05-08,In Progress,Executive escalation,True
OUT002162,R11162,C001654,8506,Elizabeth Smith,2026-05-09,In Progress,Executive escalation,True
OUT002163,R11163,C001655,8211,Ronald Mcneil,2026-05-08,Completed,Service recovery plan,False
OUT002164,R11164,C001656,6089,Laura Blair,2026-05-08,Completed,Service recovery plan,False
OUT002165,R11165,C001659,5145,James Smith,2026-05-07,In Progress,Executive escalation,True
OUT002166,R11166,C001659,5145,James Smith,2026-05-08,In Progress,Executive escalation,True
OUT002167,R11167,C001659,5145,James Smith,2026-05-09,In Progress,Executive escalation,True
OUT002168,R11168,C001660,4750,Mary Smith,2026-05-08,In Progress,Executive escalation,True
OUT002169,R11169,C001660,4750,Mary Smith,2026-05-08,In Progress,Executive escalation,True
OUT002170,R11170,C001660,4750,Mary Smith,2026-05-09,In Progress,Executive escalation,True
OUT002171,R11171,C001661,10424,Beverly Smith,2026-05-07,Completed,Service recovery plan,False
OUT002172,R11172,C001662,1116,Mary Henderson,2026-05-08,In Progress,Executive escalation,True
OUT002173,R11173,C001662,1116,Mary Henderson,2026-05-08,In Progress,Executive escalation,True
OUT002174,R11174,C001662,1116,Mary Henderson,,Pending,Executive escalation,True
OUT002175,R11175,C001663,929,Alan Smith,2026-05-07,Completed,Service recovery plan,False
OUT002176,R11176,C001664,6909,Mary Salinas,2026-05-08,In Progress,Executive escalation,True
OUT002177,R11177,C001664,6909,Mary Salinas,2026-05-08,In Progress,Executive escalation,True
OUT002178,R11178,C001664,6909,Mary Salinas,2026-05-09,In Progress,Executive escalation,True
OUT002179,R11179,C001665,4795,Mary Smith,2026-05-07,Completed,Service recovery plan,False
OUT002180,R11180,C001666,11757,Mary Boyle,2026-05-08,Completed,Service recovery plan,False
OUT002181,R11181,C001667,6584,Mary Smith,2026-05-07,Completed,Service recovery plan,False
OUT002182,R11182,C001669,8520,Denise Smith,2026-05-07,Completed,Service recovery plan,False
OUT002183,R11183,C001670,5731,Jennifer Smith,2026-05-08,Completed,Service recovery plan,False
OUT002184,R11184,C001671,12069,Brittany Gardner,,Pending,Service recovery plan,True
OUT002185,R11185,C001672,9754,Mary Matthews,2026-05-07,Completed,Service recovery plan,False
OUT002186,R11186,C001673,12359,Melissa Smith,,Pending,Service recovery plan,True
OUT002187,R11187,C001675,5852,Mary Harris,2026-05-07,In Progress,Executive escalation,True
OUT002188,R11188,C001675,5852,Mary Harris,2026-05-08,In Progress,Executive escalation,True
OUT002189,R11189,C001675,5852,Mary Harris,2026-05-09,In Progress,Executive escalation,True
OUT002190,R11190,C001677,5359,Raymond Wu,2026-05-07,Completed,Service recovery plan,False
OUT002191,R11191,C001678,1375,Linda Smith,,Pending,Service recovery plan,True
OUT002192,R11192,C001679,9309,Mary Wilson,2026-05-07,Completed,Service recovery plan,False
OUT002193,R11193,C001680,2210,Mary Bryant,2026-05-07,In Progress,Executive escalation,True
OUT002194,R11194,C001680,2210,Mary Bryant,,Pending,Executive escalation,True
OUT002195,R11195,C001680,2210,Mary Bryant,2026-05-09,In Progress,Executive escalation,True
OUT002196,R11196,C001683,4855,Tyler Key,2026-05-08,Completed,Service recovery plan,False
OUT002197,R11197,C001684,5829,Mary Smith,,Pending,Service recovery plan,True
OUT002198,R11198,C001685,5349,Kenneth Martin,2026-05-07,Completed,Service recovery plan,False
OUT002199,R11199,C001687,12261,Mary Harris,2026-05-07,Completed,Service recovery plan,False
OUT002200,R11200,C001689,1331,Mary Smith,2026-05-07,Completed,Service recovery plan,False
OUT002201,R11201,C001690,5565,Laura Orr,,Pending,Service recovery plan,True
OUT002202,R11202,C001693,4279,Jack Meyer,2026-05-08,In Progress,Executive escalation,True
OUT002203,R11203,C001693,4279,Jack Meyer,2026-05-08,In Progress,Executive escalation,True
OUT002204,R11204,C001693,4279,Jack Meyer,,Pending,Executive escalation,True
OUT002205,R11205,C001694,6187,Mary Hess,2026-05-08,In Progress,Executive escalation,True
OUT002206,R11206,C001694,6187,Mary Hess,2026-05-08,In Progress,Executive escalation,True
OUT002207,R11207,C001694,6187,Mary Hess,2026-05-09,In Progress,Executive escalation,True
OUT002208,R11208,C001695,203,Madison Blankenship,2026-05-07,In Progress,Executive escalation,True
OUT002209,R11209,C001695,203,Madison Blankenship,,Pending,Executive escalation,True
OUT002210,R11210,C001695,203,Madison Blankenship,,Pending,Executive escalation,True
OUT002211,R11211,C001696,4388,Richard Moore,2026-05-07,In Progress,Executive escalation,True
OUT002212,R11212,C001696,4388,Richard Moore,2026-05-08,In Progress,Executive escalation,True
OUT002213,R11213,C001696,4388,Richard Moore,2026-05-09,In Progress,Executive escalation,True
OUT002214,R11214,C001697,1436,Sarah Smith,2026-05-07,In Progress,Executive escalation,True
OUT002215,R11215,C001697,1436,Sarah Smith,2026-05-08,In Progress,Executive escalation,True
OUT002216,R11216,C001697,1436,Sarah Smith,,Pending,Executive escalation,True
OUT002217,R11217,C001698,8554,Evelyn Smith,,Pending,Service recovery plan,True
OUT002218,R11218,C001699,4877,Mary Greene,2026-05-08,In Progress,Executive escalation,True
OUT002219,R11219,C001699,4877,Mary Greene,2026-05-08,In Progress,Executive escalation,True
OUT002220,R11220,C001699,4877,Mary Greene,2026-05-09,In Progress,Executive escalation,True
OUT002221,R11221,C001700,10495,Janet Gentry,2026-05-08,Completed,Service recovery plan,False
OUT002222,R11222,C001701,917,Andrew Glenn,2026-05-08,In Progress,Executive escalation,True
OUT002223,R11223,C001701,917,Andrew Glenn,2026-05-08,In Progress,Executive escalation,True
OUT002224,R11224,C001701,917,Andrew Glenn,,Pending,Executive escalation,True
OUT002225,R11225,C001702,9096,Mary Andrews,2026-05-07,Completed,Service recovery plan,False
OUT002226,R11226,C001703,9552,Richard Wilkerson,2026-05-08,In Progress,Executive escalation,True
OUT002227,R11227,C001703,9552,Richard Wilkerson,2026-05-08,In Progress,Executive escalation,True
OUT002228,R11228,C001703,9552,Richard Wilkerson,,Pending,Executive escalation,True
OUT002229,R11229,C001704,3188,Madison Ray,,Pending,Service recovery plan,True
OUT002230,R11230,C001705,10952,Mary Suarez,2026-05-07,In Progress,Executive escalation,True
OUT002231,R11231,C001705,10952,Mary Suarez,2026-05-08,In Progress,Executive escalation,True
OUT002232,R11232,C001705,10952,Mary Suarez,2026-05-09,In Progress,Executive escalation,True
OUT002233,R11233,C001707,10883,Catherine Zamora,,Pending,Executive escalation,True
OUT002234,R11234,C001707,10883,Catherine Zamora,2026-05-08,In Progress,Executive escalation,True
OUT002235,R11235,C001707,10883,Catherine Zamora,2026-05-09,In Progress,Executive escalation,True
OUT002236,R11236,C001708,937,Daniel Cole,2026-05-08,Completed,Service recovery plan,False
OUT002237,R11237,C001709,10721,Mary Smith,,Pending,Executive escalation,True
OUT002238,R11238,C001709,10721,Mary Smith,2026-05-08,In Progress,Executive escalation,True
OUT002239,R11239,C001709,10721,Mary Smith,2026-05-09,In Progress,Executive escalation,True
OUT002240,R11240,C001710,676,Robert Smith,2026-05-08,Completed,Service recovery plan,False
OUT002241,R11241,C001711,5665,Mary Smith,2026-05-07,In Progress,Executive escalation,True
OUT002242,R11242,C001711,5665,Mary Smith,,Pending,Executive escalation,True
OUT002243,R11243,C001711,5665,Mary Smith,2026-05-09,In Progress,Executive escalation,True
OUT002244,R11244,C001712,7893,Lisa Smith,2026-05-08,Completed,Service recovery plan,False
OUT002245,R11245,C001713,10759,Douglas Smith,2026-05-08,Completed,Service recovery plan,False
OUT002246,R11246,C001714,1008,Mary Smith,,Pending,Service recovery plan,True
OUT002247,R11247,C001715,10437,Mary Graham,2026-05-07,Completed,Service recovery plan,False
OUT002248,R11248,C001717,11836,Mary Clayton,2026-05-07,In Progress,Executive escalation,True
OUT002249,R11249,C001717,11836,Mary Clayton,2026-05-08,In Progress,Executive escalation,True
OUT002250,R11250,C001717,11836,Mary Clayton,2026-05-09,In Progress,Executive escalation,True
OUT002251,R11251,C001719,2211,Debra Harvey,2026-05-07,Completed,Service recovery plan,False
OUT002252,R11252,C001720,4974,Mary Smith,2026-05-08,Completed,Service recovery plan,False
OUT002253,R11253,C001721,8086,Paul Moon,2026-05-07,In Progress,Executive escalation,True
OUT002254,R11254,C001721,8086,Paul Moon,2026-05-08,In Progress,Executive escalation,True
OUT002255,R11255,C001721,8086,Paul Moon,2026-05-09,In Progress,Executive escalation,True
OUT002256,R11256,C001722,9813,Mary Roth,2026-05-07,Completed,Service recovery plan,False
OUT002257,R11257,C001723,10138,Louis Kennedy,2026-05-08,In Progress,Executive escalation,True
