note_id,customer_id,source_customer_id,customer_full_name,scenario,topic,note_date,author,note_type,note_text,synthetic_flag,source_signal_ids
N15910,C001748,1385,Catherine Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Catherine Smith has a late_delivery_frustration pattern tied to Men's Footwear.,true,T5292
N15911,C001748,1385,Catherine Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Catherine Smith; topic is late_delivery_recovery.,true,T5292
N15912,C001748,1385,Catherine Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Catherine Smith needs follow-up based on risk band High and support history.,true,T5292
N15913,C001748,1385,Catherine Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Catherine Smith shows late-rate 0.7273 with category concentration in Men's Footwear.,true,T5292
N15914,C001748,1385,Catherine Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Catherine Smith; retain evidence links before outreach.,true,T5292
N15915,C001749,1748,Mark Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mark Smith has a late_delivery_frustration pattern tied to Women's Apparel.,true,T6055
N15916,C001749,1748,Mark Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Mark Smith; topic is late_delivery_recovery.,true,T6055
N15917,C001749,1748,Mark Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mark Smith needs follow-up based on risk band Medium and support history.,true,T6055
N15918,C001749,1748,Mark Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Mark Smith shows late-rate 0.5714 with category concentration in Women's Apparel.,true,T6055
N15919,C001749,1748,Mark Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Mark Smith; retain evidence links before outreach.,true,T6055
N15920,C001750,4147,Karen Gillespie,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Karen Gillespie has a late_delivery_frustration pattern tied to Women's Apparel.,true,T5576
N15921,C001750,4147,Karen Gillespie,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Karen Gillespie; topic is late_delivery_recovery.,true,T5576
N15922,C001750,4147,Karen Gillespie,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Karen Gillespie needs follow-up based on risk band Medium and support history.,true,T5576
N15923,C001750,4147,Karen Gillespie,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Karen Gillespie shows late-rate 0.6818 with category concentration in Women's Apparel.,true,T5576
N15924,C001750,4147,Karen Gillespie,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Karen Gillespie; retain evidence links before outreach.,true,T5576
N15925,C001751,11728,Laura Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Laura Smith has a late_delivery_frustration pattern tied to Fishing.,true,T5577
N15926,C001751,11728,Laura Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Laura Smith; topic is late_delivery_recovery.,true,T5577
N15927,C001751,11728,Laura Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Laura Smith needs follow-up based on risk band Medium and support history.,true,T5577
N15928,C001751,11728,Laura Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Laura Smith shows late-rate 0.6316 with category concentration in Fishing.,true,T5577
N15929,C001751,11728,Laura Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Laura Smith; retain evidence links before outreach.,true,T5577
N15930,C001752,4456,Evelyn Spencer,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Evelyn Spencer has a late_delivery_frustration pattern tied to Men's Footwear.,true,T5293
N15931,C001752,4456,Evelyn Spencer,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Evelyn Spencer; topic is late_delivery_recovery.,true,T5293
N15932,C001752,4456,Evelyn Spencer,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Evelyn Spencer needs follow-up based on risk band High and support history.,true,T5293
N15933,C001752,4456,Evelyn Spencer,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Evelyn Spencer shows late-rate 0.7727 with category concentration in Men's Footwear.,true,T5293
N15934,C001752,4456,Evelyn Spencer,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Evelyn Spencer; retain evidence links before outreach.,true,T5293
N15935,C001753,7824,Mary Jackson,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Jackson has a escalation_retention_case pattern tied to Water Sports.,true,T6795
N15936,C001753,7824,Mary Jackson,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Mary Jackson; topic is executive_escalation.,true,T6795
N15937,C001753,7824,Mary Jackson,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Jackson needs follow-up based on risk band Low and support history.,true,T6795
N15938,C001753,7824,Mary Jackson,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Mary Jackson shows late-rate 0.3158 with category concentration in Water Sports.,true,T6795
N15939,C001753,7824,Mary Jackson,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Mary Jackson; retain evidence links before outreach.,true,T6795
N15940,C001753,7824,Mary Jackson,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer-success owner should align response tone with escalation_retention_case scenario.,true,T6795
N15941,C001753,7824,Mary Jackson,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Monitor whether the next interaction with Mary Jackson resolves the current executive_escalation thread.,true,T6795
N15942,C001753,7824,Mary Jackson,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,"Escalation summary for Mary Jackson: protect revenue, close open issues, and document human review.",true,T6795
N15943,C001754,10134,Mary Stuart,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Stuart has a late_delivery_frustration pattern tied to Women's Apparel.,true,T6212
N15944,C001754,10134,Mary Stuart,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Mary Stuart; topic is late_delivery_recovery.,true,T6212
N15945,C001754,10134,Mary Stuart,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Stuart needs follow-up based on risk band Medium and support history.,true,T6212
N15946,C001754,10134,Mary Stuart,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Mary Stuart shows late-rate 0.5263 with category concentration in Women's Apparel.,true,T6212
N15947,C001754,10134,Mary Stuart,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Mary Stuart; retain evidence links before outreach.,true,T6212
N15948,C001755,12049,Mildred Mclaughlin,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mildred Mclaughlin has a late_delivery_frustration pattern tied to Men's Footwear.,true,T6370
N15949,C001755,12049,Mildred Mclaughlin,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Mildred Mclaughlin; topic is late_delivery_recovery.,true,T6370
N15950,C001755,12049,Mildred Mclaughlin,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mildred Mclaughlin needs follow-up based on risk band Low and support history.,true,T6370
N15951,C001755,12049,Mildred Mclaughlin,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Mildred Mclaughlin shows late-rate 0.4783 with category concentration in Men's Footwear.,true,T6370
N15952,C001755,12049,Mildred Mclaughlin,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Mildred Mclaughlin; retain evidence links before outreach.,true,T6370
N15953,C001756,4528,Karen Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Karen Smith has a late_delivery_frustration pattern tied to Men's Footwear.,true,T5900
N15954,C001756,4528,Karen Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Karen Smith; topic is late_delivery_recovery.,true,T5900
N15955,C001756,4528,Karen Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Karen Smith needs follow-up based on risk band Medium and support history.,true,T5900
N15956,C001756,4528,Karen Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Karen Smith shows late-rate 0.5714 with category concentration in Men's Footwear.,true,T5900
N15957,C001756,4528,Karen Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Karen Smith; retain evidence links before outreach.,true,T5900
N15958,C001757,2591,Patricia Smith,healthy_repeat_buyer,relationship_check_in,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Patricia Smith has a healthy_repeat_buyer pattern tied to Camping & Hiking.,true,T6670
N15959,C001757,2591,Patricia Smith,healthy_repeat_buyer,relationship_check_in,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Patricia Smith; topic is relationship_check_in.,true,T6670
N15960,C001758,10289,Virginia Ford,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Virginia Ford has a escalation_retention_case pattern tied to Women's Apparel.,true,T6671
N15961,C001758,10289,Virginia Ford,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Virginia Ford; topic is executive_escalation.,true,T6671
N15962,C001758,10289,Virginia Ford,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Virginia Ford needs follow-up based on risk band Low and support history.,true,T6671
N15963,C001758,10289,Virginia Ford,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Virginia Ford shows late-rate 0.3684 with category concentration in Women's Apparel.,true,T6671
N15964,C001758,10289,Virginia Ford,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Virginia Ford; retain evidence links before outreach.,true,T6671
N15965,C001758,10289,Virginia Ford,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer-success owner should align response tone with escalation_retention_case scenario.,true,T6671
N15966,C001758,10289,Virginia Ford,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Monitor whether the next interaction with Virginia Ford resolves the current executive_escalation thread.,true,T6671
N15967,C001758,10289,Virginia Ford,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,"Escalation summary for Virginia Ford: protect revenue, close open issues, and document human review.",true,T6671
N15968,C001759,4079,Timothy Faulkner,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Timothy Faulkner has a late_delivery_frustration pattern tied to Women's Apparel.,true,T5078
N15969,C001759,4079,Timothy Faulkner,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Timothy Faulkner; topic is late_delivery_recovery.,true,T5078
N15970,C001759,4079,Timothy Faulkner,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Timothy Faulkner needs follow-up based on risk band High and support history.,true,T5078
N15971,C001759,4079,Timothy Faulkner,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Timothy Faulkner shows late-rate 0.9091 with category concentration in Women's Apparel.,true,T5078
N15972,C001759,4079,Timothy Faulkner,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Timothy Faulkner; retain evidence links before outreach.,true,T5078
N15973,C001760,8437,Rachel Sweeney,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Rachel Sweeney has a escalation_retention_case pattern tied to Cleats.,true,T5006
N15974,C001760,8437,Rachel Sweeney,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Rachel Sweeney; topic is executive_escalation.,true,T5006
N15975,C001760,8437,Rachel Sweeney,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Rachel Sweeney needs follow-up based on risk band Critical and support history.,true,T5006
N15976,C001760,8437,Rachel Sweeney,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Rachel Sweeney shows late-rate 1.0000 with category concentration in Cleats.,true,T5006
N15977,C001760,8437,Rachel Sweeney,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Rachel Sweeney; retain evidence links before outreach.,true,T5006
N15978,C001760,8437,Rachel Sweeney,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer-success owner should align response tone with escalation_retention_case scenario.,true,T5006
N15979,C001760,8437,Rachel Sweeney,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Monitor whether the next interaction with Rachel Sweeney resolves the current executive_escalation thread.,true,T5006
N15980,C001760,8437,Rachel Sweeney,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,"Escalation summary for Rachel Sweeney: protect revenue, close open issues, and document human review.",true,T5006
N15981,C001761,2728,Mary Adams,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Adams has a late_delivery_frustration pattern tied to Men's Footwear.,true,T5165
N15982,C001761,2728,Mary Adams,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Mary Adams; topic is late_delivery_recovery.,true,T5165
N15983,C001761,2728,Mary Adams,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Adams needs follow-up based on risk band High and support history.,true,T5165
N15984,C001761,2728,Mary Adams,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Mary Adams shows late-rate 0.8095 with category concentration in Men's Footwear.,true,T5165
N15985,C001761,2728,Mary Adams,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Mary Adams; retain evidence links before outreach.,true,T5165
N15986,C001762,98,William Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,William Smith has a escalation_retention_case pattern tied to Cleats.,true,T5841
N15987,C001762,98,William Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for William Smith; topic is executive_escalation.,true,T5841
N15988,C001762,98,William Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,William Smith needs follow-up based on risk band Medium and support history.,true,T5841
N15989,C001762,98,William Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for William Smith shows late-rate 0.6087 with category concentration in Cleats.,true,T5841
N15990,C001762,98,William Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for William Smith; retain evidence links before outreach.,true,T5841
N15991,C001762,98,William Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer-success owner should align response tone with escalation_retention_case scenario.,true,T5841
N15992,C001762,98,William Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Monitor whether the next interaction with William Smith resolves the current executive_escalation thread.,true,T5841
N15993,C001762,98,William Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,"Escalation summary for William Smith: protect revenue, close open issues, and document human review.",true,T5841
N15994,C001763,2780,Mary Smith,healthy_repeat_buyer,relationship_check_in,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Smith has a healthy_repeat_buyer pattern tied to Cardio Equipment.,true,T6998
N15995,C001763,2780,Mary Smith,healthy_repeat_buyer,relationship_check_in,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Mary Smith; topic is relationship_check_in.,true,T6998
N15996,C001764,5999,Randy Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Randy Smith has a escalation_retention_case pattern tied to Camping & Hiking.,true,T5294
N15997,C001764,5999,Randy Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Randy Smith; topic is executive_escalation.,true,T5294
N15998,C001764,5999,Randy Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Randy Smith needs follow-up based on risk band High and support history.,true,T5294
N15999,C001764,5999,Randy Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Randy Smith shows late-rate 0.7647 with category concentration in Camping & Hiking.,true,T5294
N16000,C001764,5999,Randy Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Randy Smith; retain evidence links before outreach.,true,T5294
N16001,C001764,5999,Randy Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer-success owner should align response tone with escalation_retention_case scenario.,true,T5294
N16002,C001764,5999,Randy Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Monitor whether the next interaction with Randy Smith resolves the current executive_escalation thread.,true,T5294
N16003,C001764,5999,Randy Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,"Escalation summary for Randy Smith: protect revenue, close open issues, and document human review.",true,T5294
N16004,C001765,8555,Mary Jones,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Jones has a late_delivery_frustration pattern tied to Cleats.,true,T5842
N16005,C001765,8555,Mary Jones,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Mary Jones; topic is late_delivery_recovery.,true,T5842
N16006,C001765,8555,Mary Jones,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Jones needs follow-up based on risk band Medium and support history.,true,T5842
N16007,C001765,8555,Mary Jones,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Mary Jones shows late-rate 0.6000 with category concentration in Cleats.,true,T5842
N16008,C001765,8555,Mary Jones,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Mary Jones; retain evidence links before outreach.,true,T5842
N16009,C001766,1909,Mary Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Smith has a late_delivery_frustration pattern tied to Cleats.,true,T5843
N16010,C001766,1909,Mary Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Mary Smith; topic is late_delivery_recovery.,true,T5843
N16011,C001766,1909,Mary Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Smith needs follow-up based on risk band Medium and support history.,true,T5843
N16012,C001766,1909,Mary Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Mary Smith shows late-rate 0.5714 with category concentration in Cleats.,true,T5843
N16013,C001766,1909,Mary Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Mary Smith; retain evidence links before outreach.,true,T5843
N16014,C001767,8275,Janice Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Janice Smith has a escalation_retention_case pattern tied to Women's Apparel.,true,T6629
N16015,C001767,8275,Janice Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Janice Smith; topic is executive_escalation.,true,T6629
N16016,C001767,8275,Janice Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Janice Smith needs follow-up based on risk band Low and support history.,true,T6629
N16017,C001767,8275,Janice Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Janice Smith shows late-rate 0.3913 with category concentration in Women's Apparel.,true,T6629
N16018,C001767,8275,Janice Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Janice Smith; retain evidence links before outreach.,true,T6629
N16019,C001767,8275,Janice Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer-success owner should align response tone with escalation_retention_case scenario.,true,T6629
N16020,C001767,8275,Janice Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Monitor whether the next interaction with Janice Smith resolves the current executive_escalation thread.,true,T6629
N16021,C001767,8275,Janice Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,"Escalation summary for Janice Smith: protect revenue, close open issues, and document human review.",true,T6629
N16022,C001768,2586,Mary Little,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Little has a escalation_retention_case pattern tied to Cardio Equipment.,true,T5698
N16023,C001768,2586,Mary Little,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Mary Little; topic is executive_escalation.,true,T5698
N16024,C001768,2586,Mary Little,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Little needs follow-up based on risk band Medium and support history.,true,T5698
N16025,C001768,2586,Mary Little,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Mary Little shows late-rate 0.6111 with category concentration in Cardio Equipment.,true,T5698
N16026,C001768,2586,Mary Little,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Mary Little; retain evidence links before outreach.,true,T5698
N16027,C001768,2586,Mary Little,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer-success owner should align response tone with escalation_retention_case scenario.,true,T5698
N16028,C001768,2586,Mary Little,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Monitor whether the next interaction with Mary Little resolves the current executive_escalation thread.,true,T5698
N16029,C001768,2586,Mary Little,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,"Escalation summary for Mary Little: protect revenue, close open issues, and document human review.",true,T5698
N16030,C001769,3558,Mary Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Smith has a escalation_retention_case pattern tied to Cardio Equipment.,true,T6371
N16031,C001769,3558,Mary Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Mary Smith; topic is executive_escalation.,true,T6371
N16032,C001769,3558,Mary Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Smith needs follow-up based on risk band Low and support history.,true,T6371
N16033,C001769,3558,Mary Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Mary Smith shows late-rate 0.4583 with category concentration in Cardio Equipment.,true,T6371
N16034,C001769,3558,Mary Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Mary Smith; retain evidence links before outreach.,true,T6371
N16035,C001769,3558,Mary Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer-success owner should align response tone with escalation_retention_case scenario.,true,T6371
N16036,C001769,3558,Mary Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Monitor whether the next interaction with Mary Smith resolves the current executive_escalation thread.,true,T6371
N16037,C001769,3558,Mary Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,"Escalation summary for Mary Smith: protect revenue, close open issues, and document human review.",true,T6371
N16038,C001770,5845,Daniel Bruce,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Daniel Bruce has a late_delivery_frustration pattern tied to Water Sports.,true,T6166
N16039,C001770,5845,Daniel Bruce,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Daniel Bruce; topic is late_delivery_recovery.,true,T6166
N16040,C001770,5845,Daniel Bruce,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Daniel Bruce needs follow-up based on risk band Medium and support history.,true,T6166
N16041,C001770,5845,Daniel Bruce,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Daniel Bruce shows late-rate 0.5200 with category concentration in Water Sports.,true,T6166
